id_categoria,nombre
1369,Categoria 01369
1370,Categoria 01370
1371,Categoria 01371
1372,Categoria 01372
1373,Categoria 01373
1374,Categoria 01374
CAT1375,Categoria 01375
1376,Categoria 01376
1377,Categoria 01377
1378,Categoria 01378
1379,Categoria 01379
1380,Categoria 01380
1381,Categoria 01381
1382,Categoria 01382
1383,Categoria 01383
1384,Categoria 01384
1385,Categoria 01385
1386,Categoria 01386
1387,Categoria 01387
1388,Categoria 01388
1389,Categoria 01389
1390,Categoria 01390
1391,Categoria 01391
1392,Categoria 01392
1393,Categoria 01393
1394,Categoria 01394
1395,Categoria 01395
1396,Categoria 01396
1397,Categoria 01397
1398,Categoria 01398
1399,Categoria 01399
1400,
1401,Categoria 01401
1402,Categoria 01402
1403,Categoria 01403
1404,Categoria 01404
1405,Categoria 01405
1406,Categoria 01406
1407,Categoria 01407
1408,Categoria 01408
1409,Categoria 01409
1410,Categoria 01410
1411,Categoria 01411
1412,Categoria 01412
1413,Categoria 01413
1414,Categoria 01414
1415,Categoria 01415
1416,Categoria 01416
1417,Categoria 01417
1418,Categoria 01418
1419,Categoria 01419
1420,Categoria 01420
1421,Categoria 01421
1422,Categoria 01422
1423,Categoria 01423
1424,Categoria 01424
1425,Categoria 01425
1426,Categoria 01426
1427,Categoria 01427
1428,Categoria 01428
1429,Categoria 01429
1430,Categoria 01430
1431,Categoria 01431
1432,Categoria 01432
1433,Categoria 01433
1434,Categoria 01434
1435,Categoria 01435
1436,Categoria 01436
1437,Categoria 01437
1438,Categoria 01438
1439,Categoria 01439
1440,Categoria 01440
1441,Categoria 01441
1442,Categoria 01442
1443,Categoria 01443
1444,Categoria 01444
1445,Categoria 01445
1446,Categoria 01446
1447,Categoria 01447
1448,Categoria 01448
1449,Categoria 01449
1450,Categoria 01450
1451,Categoria 01451
1452,Categoria 01452
1453,Categoria 01453
1454,Categoria 01454
1455,Categoria 01455
1456,Categoria 01456
1457,Categoria 01457
1458,Categoria 01458
1459,Categoria 01459
1460,Categoria 01460
1461,Categoria 01461
1462,Categoria 01462
1463,Categoria 01463
1464,Categoria 01464
1465,Categoria 01465
1466,Categoria 01466
1467,Categoria 01467
1468,Categoria 01468
1469,Categoria 01469
1470,
1471,Categoria 01471
1472,Categoria 01472
1473,Categoria 01473
1474,Categoria 01474
1475,Categoria 01475
1476,Categoria 01476
1477,Categoria 01477
1478,Categoria 01478
1479,Categoria 01479
1480,Categoria 01480
1481,Categoria 01481
1482,Categoria 01482
1483,Categoria 01483
1484,Categoria 01484
1485,Categoria 01485
1486,Categoria 01486
1487,Categoria 01487
1488,Categoria 01488
1489,Categoria 01489
1490,Categoria 01490
1491,Categoria 01491
1492,Categoria 01492
1493,Categoria 01493
1494,Categoria 01494
1495,Categoria 01495
1496,Categoria 01496
1497,Categoria 01497
1498,Categoria 01498
1499,Categoria 01499
CAT1500,Categoria 01500
1501,Categoria 01501
1502,Categoria 01502
1503,Categoria 01503
1504,Categoria 01504
1505,Categoria 01505
1506,Categoria 01506
1507,Categoria 01507
1508,Categoria 01508
1509,Categoria 01509
1510,Categoria 01510
1511,Categoria 01511
1512,Categoria 01512
1513,Categoria 01513
1514,Categoria 01514
1515,Categoria 01515
1516,Categoria 01516
1517,Categoria 01517
1518,Categoria 01518
1519,Categoria 01519
1520,Categoria 01520
1521,Categoria 01521
1522,Categoria 01522
1523,Categoria 01523
1524,Categoria 01524
1525,Categoria 01525
1526,Categoria 01526
1527,Categoria 01527
1528,Categoria 01528
1529,Categoria 01529
1530,Categoria 01530
1531,Categoria 01531
1532,Categoria 01532
1533,Categoria 01533
1534,Categoria 01534
1535,Categoria 01535
1536,Categoria 01536
1537,Categoria 01537
1538,Categoria 01538
1539,Categoria 01539
1540,
1541,Categoria 01541
1542,Categoria 01542
1543,Categoria 01543
1544,Categoria 01544
1545,Categoria 01545
1546,Categoria 01546
1547,Categoria 01547
1548,Categoria 01548
1549,Categoria 01549
1550,Categoria 01550
1551,Categoria 01551
1552,Categoria 01552
1553,Categoria 01553
1554,Categoria 01554
1555,Categoria 01555
1556,Categoria 01556
1557,Categoria 01557
1558,Categoria 01558
1559,Categoria 01559
1560,Categoria 01560
1561,Categoria 01561
1562,Categoria 01562
1563,Categoria 01563
1564,Categoria 01564
1565,Categoria 01565
1566,Categoria 01566
1567,Categoria 01567
1568,Categoria 01568
1569,Categoria 01569
1570,Categoria 01570
1571,Categoria 01571
1572,Categoria 01572
1573,Categoria 01573
1574,Categoria 01574
1575,Categoria 01575
1576,Categoria 01576
1577,Categoria 01577
1578,Categoria 01578
1579,Categoria 01579
1580,Categoria 01580
1581,Categoria 01581
1582,Categoria 01582
1583,Categoria 01583
1584,Categoria 01584
1585,Categoria 01585
1586,Categoria 01586
1587,Categoria 01587
1588,Categoria 01588
1589,Categoria 01589
1590,Categoria 01590
1591,Categoria 01591
1592,Categoria 01592
1593,Categoria 01593
1594,Categoria 01594
1595,Categoria 01595
1596,Categoria 01596
1597,Categoria 01597
1598,Categoria 01598
1599,Categoria 01599
1600,Categoria 01600
1600,Categoria 01600
1601,Categoria 01601
1602,Categoria 01602
1603,Categoria 01603
1604,Categoria 01604
1605,Categoria 01605
1606,Categoria 01606
1607,Categoria 01607
1608,Categoria 01608
1609,Categoria 01609
1610,
1611,Categoria 01611
1612,Categoria 01612
1613,Categoria 01613
1614,Categoria 01614
1615,Categoria 01615
1616,Categoria 01616
1617,Categoria 01617
1618,Categoria 01618
1619,Categoria 01619
1620,Categoria 01620
1621,Categoria 01621
1622,Categoria 01622
1623,Categoria 01623
1624,Categoria 01624
CAT1625,Categoria 01625
1626,Categoria 01626
1627,Categoria 01627
1628,Categoria 01628
1629,Categoria 01629
1630,Categoria 01630
1631,Categoria 01631
1632,Categoria 01632
1633,Categoria 01633
1634,Categoria 01634
1635,Categoria 01635
1636,Categoria 01636
1637,Categoria 01637
1638,Categoria 01638
1639,Categoria 01639
1640,Categoria 01640
1641,Categoria 01641
1642,Categoria 01642
1643,Categoria 01643
1644,Categoria 01644
1645,Categoria 01645
1646,Categoria 01646
1647,Categoria 01647
1648,Categoria 01648
1649,Categoria 01649
1650,Categoria 01650
1651,Categoria 01651
1652,Categoria 01652
1653,Categoria 01653
1654,Categoria 01654
1655,Categoria 01655
1656,Categoria 01656
1657,Categoria 01657
1658,Categoria 01658
1659,Categoria 01659
1660,Categoria 01660
1661,Categoria 01661
1662,Categoria 01662
1663,Categoria 01663
1664,Categoria 01664
1665,Categoria 01665
1666,Categoria 01666
1667,Categoria 01667
1668,Categoria 01668
1669,Categoria 01669
1670,Categoria 01670
1671,Categoria 01671
1672,Categoria 01672
1673,Categoria 01673
1674,Categoria 01674
1675,Categoria 01675
1676,Categoria 01676
1677,Categoria 01677
1678,Categoria 01678
1679,Categoria 01679
1680,
1681,Categoria 01681
1682,Categoria 01682
1683,Categoria 01683
1684,Categoria 01684
1685,Categoria 01685
1686,Categoria 01686
1687,Categoria 01687
1688,Categoria 01688
1689,Categoria 01689
1690,Categoria 01690
1691,Categoria 01691
1692,Categoria 01692
1693,Categoria 01693
1694,Categoria 01694
1695,Categoria 01695
1696,Categoria 01696
1697,Categoria 01697
1698,Categoria 01698
1699,Categoria 01699
1700,Categoria 01700
1701,Categoria 01701
1702,Categoria 01702
1703,Categoria 01703
1704,Categoria 01704
1705,Categoria 01705
1706,Categoria 01706
1707,Categoria 01707
1708,Categoria 01708
1709,Categoria 01709
1710,Categoria 01710
1711,Categoria 01711
1712,Categoria 01712
1713,Categoria 01713
1714,Categoria 01714
1715,Categoria 01715
1716,Categoria 01716
1717,Categoria 01717
1718,Categoria 01718
1719,Categoria 01719
1720,Categoria 01720
1721,Categoria 01721
1722,Categoria 01722
1723,Categoria 01723
1724,Categoria 01724
1725,Categoria 01725
1726,Categoria 01726
1727,Categoria 01727
1728,Categoria 01728
1729,Categoria 01729
1730,Categoria 01730
1731,Categoria 01731
1732,Categoria 01732
1733,Categoria 01733
1734,Categoria 01734
1735,Categoria 01735
1736,Categoria 01736
1737,Categoria 01737
1738,Categoria 01738
1739,Categoria 01739
1740,Categoria 01740
1741,Categoria 01741
1742,Categoria 01742
1743,Categoria 01743
1744,Categoria 01744
1745,Categoria 01745
1746,Categoria 01746
1747,Categoria 01747
1748,Categoria 01748
1749,Categoria 01749
CAT1750,
1751,Categoria 01751
1752,Categoria 01752
1753,Categoria 01753
1754,Categoria 01754
1755,Categoria 01755
1756,Categoria 01756
1757,Categoria 01757
1758,Categoria 01758
1759,Categoria 01759
1760,Categoria 01760
1761,Categoria 01761
1762,Categoria 01762
1763,Categoria 01763
1764,Categoria 01764
1765,Categoria 01765
1766,Categoria 01766
1767,Categoria 01767
1768,Categoria 01768
1769,Categoria 01769
1770,Categoria 01770
1771,Categoria 01771
1772,Categoria 01772
1773,Categoria 01773
1774,Categoria 01774
1775,Categoria 01775
1776,Categoria 01776
1777,Categoria 01777
1778,Categoria 01778
1779,Categoria 01779
1780,Categoria 01780
1781,Categoria 01781
1782,Categoria 01782
1783,Categoria 01783
1784,Categoria 01784
1785,Categoria 01785
1786,Categoria 01786
1787,Categoria 01787
1788,Categoria 01788
1789,Categoria 01789
1790,Categoria 01790
1791,Categoria 01791
1792,Categoria 01792
1793,Categoria 01793
1794,Categoria 01794
1795,Categoria 01795
1796,Categoria 01796
1797,Categoria 01797
1798,Categoria 01798
1799,Categoria 01799
1800,Categoria 01800
1801,Categoria 01801
1802,Categoria 01802
1803,Categoria 01803
1804,Categoria 01804
1805,Categoria 01805
1806,Categoria 01806
1807,Categoria 01807
1808,Categoria 01808
1809,Categoria 01809
1810,Categoria 01810
1811,Categoria 01811
1812,Categoria 01812
1813,Categoria 01813
1814,Categoria 01814
1815,Categoria 01815
1816,Categoria 01816
1817,Categoria 01817
1818,Categoria 01818
1819,Categoria 01819
1820,
1821,Categoria 01821
1822,Categoria 01822
1823,Categoria 01823
1824,Categoria 01824
1825,Categoria 01825
1826,Categoria 01826
1827,Categoria 01827
1828,Categoria 01828
1829,Categoria 01829
1830,Categoria 01830
1831,Categoria 01831
1832,Categoria 01832
1833,Categoria 01833
1834,Categoria 01834
1835,Categoria 01835
1836,Categoria 01836
1837,Categoria 01837
1838,Categoria 01838
1839,Categoria 01839
1840,Categoria 01840
1841,Categoria 01841
1842,Categoria 01842
1843,Categoria 01843
1844,Categoria 01844
1845,Categoria 01845
1846,Categoria 01846
1847,Categoria 01847
1848,Categoria 01848
1849,Categoria 01849
1850,Categoria 01850
1851,Categoria 01851
1852,Categoria 01852
1853,Categoria 01853
1854,Categoria 01854
1855,Categoria 01855
1856,Categoria 01856
1857,Categoria 01857
1858,Categoria 01858
1859,Categoria 01859
1860,Categoria 01860
1861,Categoria 01861
1862,Categoria 01862
1863,Categoria 01863
1864,Categoria 01864
1865,Categoria 01865
1866,Categoria 01866
1867,Categoria 01867
1868,Categoria 01868
1869,Categoria 01869
1870,Categoria 01870
1871,Categoria 01871
1872,Categoria 01872
1873,Categoria 01873
1874,Categoria 01874
CAT1875,Categoria 01875
1876,Categoria 01876
1877,Categoria 01877
1878,Categoria 01878
1879,Categoria 01879
1880,Categoria 01880
1881,Categoria 01881
1882,Categoria 01882
1883,Categoria 01883
1884,Categoria 01884
1885,Categoria 01885
1886,Categoria 01886
1887,Categoria 01887
1888,Categoria 01888
1889,Categoria 01889
1890,
1891,Categoria 01891
1892,Categoria 01892
1893,Categoria 01893
1894,Categoria 01894
1895,Categoria 01895
1896,Categoria 01896
1897,Categoria 01897
1898,Categoria 01898
1899,Categoria 01899
1900,Categoria 01900
1901,Categoria 01901
1902,Categoria 01902
1903,Categoria 01903
1904,Categoria 01904
1905,Categoria 01905
1906,Categoria 01906
1907,Categoria 01907
1908,Categoria 01908
1909,Categoria 01909
1910,Categoria 01910
1911,Categoria 01911
1912,Categoria 01912
1913,Categoria 01913
1914,Categoria 01914
1915,Categoria 01915
1916,Categoria 01916
1917,Categoria 01917
1918,Categoria 01918
1919,Categoria 01919
1920,Categoria 01920
1921,Categoria 01921
1922,Categoria 01922
1923,Categoria 01923
1924,Categoria 01924
1925,Categoria 01925
1926,Categoria 01926
1927,Categoria 01927
1928,Categoria 01928
1929,Categoria 01929
1930,Categoria 01930
1931,Categoria 01931
1932,Categoria 01932
1933,Categoria 01933
1934,Categoria 01934
1935,Categoria 01935
1936,Categoria 01936
1937,Categoria 01937
1938,Categoria 01938
1939,Categoria 01939
1940,Categoria 01940
1941,Categoria 01941
1942,Categoria 01942
1943,Categoria 01943
1944,Categoria 01944
1945,Categoria 01945
1946,Categoria 01946
1947,Categoria 01947
1948,Categoria 01948
1949,Categoria 01949
1950,Categoria 01950
1951,Categoria 01951
1952,Categoria 01952
1953,Categoria 01953
1954,Categoria 01954
1955,Categoria 01955
1956,Categoria 01956
1957,Categoria 01957
1958,Categoria 01958
1959,Categoria 01959
1960,
1961,Categoria 01961
1962,Categoria 01962
1963,Categoria 01963
1964,Categoria 01964
1965,Categoria 01965
1966,Categoria 01966
1967,Categoria 01967
1968,Categoria 01968
1969,Categoria 01969
1970,Categoria 01970
1971,Categoria 01971
1972,Categoria 01972
1973,Categoria 01973
1974,Categoria 01974
1975,Categoria 01975
1976,Categoria 01976
1977,Categoria 01977
1978,Categoria 01978
1979,Categoria 01979
1980,Categoria 01980
1981,Categoria 01981
1982,Categoria 01982
1983,Categoria 01983
1984,Categoria 01984
1985,Categoria 01985
1986,Categoria 01986
1987,Categoria 01987
1988,Categoria 01988
1989,Categoria 01989
1990,Categoria 01990
1991,Categoria 01991
1992,Categoria 01992
1993,Categoria 01993
1994,Categoria 01994
1995,Categoria 01995
1996,Categoria 01996
1997,Categoria 01997
1998,Categoria 01998
1999,Categoria 01999
CAT2000,Categoria 02000
CAT2000,Categoria 02000
2001,Categoria 02001
2002,Categoria 02002
2003,Categoria 02003
2004,Categoria 02004
2005,Categoria 02005
2006,Categoria 02006
2007,Categoria 02007
2008,Categoria 02008
2009,Categoria 02009
2010,Categoria 02010
2011,Categoria 02011
2012,Categoria 02012
2013,Categoria 02013
2014,Categoria 02014
2015,Categoria 02015
2016,Categoria 02016
2017,Categoria 02017
2018,Categoria 02018
2019,Categoria 02019
2020,Categoria 02020
2021,Categoria 02021
2022,Categoria 02022
2023,Categoria 02023
2024,Categoria 02024
2025,Categoria 02025
2026,Categoria 02026
2027,Categoria 02027
2028,Categoria 02028
2029,Categoria 02029
2030,
2031,Categoria 02031
2032,Categoria 02032
2033,Categoria 02033
2034,Categoria 02034
2035,Categoria 02035
2036,Categoria 02036
2037,Categoria 02037
2038,Categoria 02038
2039,Categoria 02039
2040,Categoria 02040
2041,Categoria 02041
2042,Categoria 02042
2043,Categoria 02043
2044,Categoria 02044
2045,Categoria 02045
2046,Categoria 02046
2047,Categoria 02047
2048,Categoria 02048
2049,Categoria 02049
2050,Categoria 02050
2051,Categoria 02051
2052,Categoria 02052
2053,Categoria 02053
2054,Categoria 02054
2055,Categoria 02055
2056,Categoria 02056
2057,Categoria 02057
2058,Categoria 02058
2059,Categoria 02059
2060,Categoria 02060
2061,Categoria 02061
2062,Categoria 02062
2063,Categoria 02063
2064,Categoria 02064
2065,Categoria 02065
2066,Categoria 02066
2067,Categoria 02067
2068,Categoria 02068
2069,Categoria 02069
2070,Categoria 02070
2071,Categoria 02071
2072,Categoria 02072
2073,Categoria 02073
2074,Categoria 02074
2075,Categoria 02075
2076,Categoria 02076
2077,Categoria 02077
2078,Categoria 02078
2079,Categoria 02079
2080,Categoria 02080
2081,Categoria 02081
2082,Categoria 02082
2083,Categoria 02083
2084,Categoria 02084
2085,Categoria 02085
2086,Categoria 02086
2087,Categoria 02087
2088,Categoria 02088
2089,Categoria 02089
2090,Categoria 02090
2091,Categoria 02091
2092,Categoria 02092
2093,Categoria 02093
2094,Categoria 02094
2095,Categoria 02095
2096,Categoria 02096
2097,Categoria 02097
2098,Categoria 02098
2099,Categoria 02099
2100,
2101,Categoria 02101
2102,Categoria 02102
2103,Categoria 02103
2104,Categoria 02104
2105,Categoria 02105
2106,Categoria 02106
2107,Categoria 02107
2108,Categoria 02108
2109,Categoria 02109
