id_detalle,id_pedido,id_producto,cantidad,precio_unitario,descuento_pct
799,60827,2324,-1,8.5,0.05
800,14825,2966,-1,19.99,0.03
801,15298,4191,5,0,0.1
802,63639,4986,4,0,0.05
803,8865,9393,4,19.99,0.03
804,61458,15718,4,120.0,-0.2
805,27101,9936,8,55.8,0.1
806,71,7164,1,55.8,0.1
807,47162,11989,1,0,1.2
808,44473,5171,5,19.99,0.03
809,12422,9435,4,19.99,0.03
810,1605,1807,3,55.8,0.05
811,46342,11538,5,0,1.2
812,58972,10304,1,0,-0.2
813,32145,499,3,12.75,-0.2
814,67455,7918,0,120.0,0.03
815,25519,10289,1,8.5,
816,69766,554,4,8.5,-0.2
817,18217,2243,5,19.99,
818,35926,10795,3,-4.0,0.1
819,43261,4357,6,120.0,-0.2
820,20783,15134,10,12.75,0.03
821,44918,14693,10,-4.0,0.03
822,5573,2019,6,25.4,-0.2
823,29699,2011,0,0,-0.2
824,58638,7263,2,55.8,0.15
825,43906,3405,3,25.4,0.03
826,54481,12053,-1,-4.0,
827,42695,1914,-1,5.0,0.15
828,32542,7484,5,25.4,
829,64675,14792,8,19.99,0.15
830,9884,12315,3,8.5,0.03
831,52529,13706,6,5.0,0.05
832,23637,2649,0,0,0.15
833,25243,4133,-1,19.99,0.15
834,68329,3395,5,55.8,-0.2
835,41254,2404,0,5.0,0.03
836,46428,2183,2,-4.0,
837,71551,4295,4,-4.0,0.05
838,59738,6085,0,55.8,-0.2
839,32041,7364,1,12.75,0.05
840,980,8566,2,55.8,
841,15032,14069,10,19.99,1.2
842,61105,815,1,19.99,0.05
843,26895,2948,6,8.5,1.2
844,14005,5363,2,120.0,0
845,42853,12786,0,8.5,
846,65993,5274,2,0,0.03
847,30085,9568,-1,8.5,
848,50965,13608,5,0,0
849,27746,2058,3,120.0,0
850,23670,12724,5,-4.0,0.03
851,15696,2040,10,5.0,-0.2
852,46175,1718,-1,12.75,0.03
853,770,3761,5,-4.0,0
854,68437,11458,3,25.4,0.15
855,42424,10134,10,120.0,1.2
856,8799,771,0,0,0.1
857,38269,2751,10,5.0,0.05
858,17274,63,0,25.4,0
859,22679,7118,6,19.99,-0.2
860,19257,10952,0,19.99,0
861,9965,9519,1,55.8,0.1
862,58467,3169,8,25.4,0.05
863,11872,12828,3,0,
864,29525,13099,8,-4.0,-0.2
865,17464,5751,4,-4.0,0.1
866,28402,2127,2,0,0.1
867,14751,4640,2,0,0.1
868,29813,12761,10,120.0,0.03
869,32636,9240,0,19.99,
870,11271,9235,8,120.0,0.1
871,6478,8353,10,0,0.1
872,18695,1678,8,5.0,1.2
873,14442,14522,-1,25.4,1.2
874,15586,9745,-1,8.5,0.15
875,33719,7559,6,12.75,-0.2
876,38360,15348,6,0,0
877,37030,9299,1,120.0,0
878,4098,15329,10,8.5,-0.2
879,61744,3767,5,19.99,1.2
880,68247,7575,4,-4.0,
881,18884,7504,1,8.5,0.15
882,38562,4280,-1,8.5,0.05
883,45302,6792,8,5.0,-0.2
884,24508,5284,3,8.5,1.2
885,60728,2699,8,8.5,0.03
886,17425,13934,10,0,-0.2
887,23794,9564,3,8.5,0.15
888,71435,8421,10,-4.0,0.05
889,64157,9802,2,19.99,0.15
890,61870,5819,2,120.0,0.15
891,7512,9997,8,0,0.05
892,24643,2103,2,0,0.1
893,66680,12549,2,120.0,0
894,27078,13339,4,0,0.15
895,14381,909,5,5.0,0.03
896,14518,14705,5,25.4,0.05
897,11441,12280,0,120.0,1.2
898,37138,8368,1,-4.0,
899,27089,15196,0,25.4,0.1
900,38122,475,10,55.8,0.05
901,39875,3561,5,-4.0,1.2
902,40543,15094,2,19.99,0.1
903,35139,2701,4,19.99,0.1
904,37770,4014,0,0,0.1
905,48917,7209,-1,12.75,0
906,21043,372,-1,-4.0,0.03
907,43288,4116,1,8.5,0
908,6149,13197,8,12.75,1.2
909,47659,12208,3,120.0,-0.2
910,16820,3449,2,5.0,1.2
911,pedido_x,574,0,120.0,0.03
912,47718,1258,-1,19.99,0.1
913,72343,14606,2,-4.0,0.15
914,62107,1046,4,0,0.1
915,28800,11953,2,25.4,0.1
916,63097,14153,5,55.8,0.03
917,21615,3363,4,12.75,
918,40110,6865,3,0,-0.2
919,50797,14468,2,120.0,0.15
920,58823,8177,2,12.75,0.05
921,3741,10621,10,12.75,
922,53784,1185,3,5.0,0.03
923,66624,15325,5,25.4,0.05
924,35050,10101,1,5.0,0.15
925,48073,3191,1,8.5,0
926,31337,1313,6,12.75,1.2
927,50436,4650,5,5.0,0
928,31646,6489,2,-4.0,-0.2
929,20607,11400,8,5.0,0.03
930,11588,2119,1,0,1.2
931,52173,780,1,8.5,0.15
932,46123,4718,2,120.0,0
933,52780,15367,0,25.4,0.1
934,29237,14831,4,5.0,0.1
935,18520,1081,5,25.4,-0.2
936,61077,5960,5,55.8,0.1
937,38875,3069,-1,12.75,0.05
938,71416,13406,2,25.4,1.2
939,16981,15076,2,8.5,1.2
940,57897,13880,8,12.75,-0.2
941,35948,6611,-1,120.0,
942,15312,7036,0,8.5,1.2
943,60208,12121,2,-4.0,0.05
944,34460,10998,-1,25.4,0.03
945,54673,4099,0,55.8,0
946,49111,2199,-1,8.5,
947,38019,2386,-1,55.8,0.03
948,69596,9669,-1,12.75,0.05
949,50471,3281,4,120.0,
950,34739,8524,8,8.5,-0.2
951,69240,919,-1,19.99,1.2
952,17818,434,0,19.99,1.2
953,5928,13075,10,120.0,-0.2
954,51886,3360,4,19.99,1.2
955,22237,2763,4,55.8,0.03
956,41197,7865,6,55.8,0.03
957,60010,5851,8,0,0.1
958,67461,14348,5,120.0,-0.2
959,46216,3602,3,55.8,
960,45001,1050,6,120.0,0.05
961,25476,9779,4,5.0,1.2
962,32230,3890,5,-4.0,0.15
963,29692,8252,1,25.4,0.05
964,20361,2113,8,120.0,
965,66744,9391,8,55.8,0.15
966,18968,3979,-1,120.0,0.03
967,21757,2770,4,-4.0,-0.2
968,12572,1120,1,12.75,0.03
969,56652,6477,2,0,0
970,37010,5375,3,12.75,0.15
971,7969,6874,1,5.0,0.1
972,66816,1610,3,55.8,0.05
973,5198,12900,6,19.99,0.1
974,32927,5200,1,8.5,0.03
975,3571,8133,8,25.4,1.2
976,34639,1062,6,120.0,
977,43680,10061,5,8.5,
978,54688,7838,8,19.99,0.03
979,33003,2347,5,-4.0,-0.2
980,26874,12791,3,-4.0,0.1
981,24751,8252,5,55.8,0.1
982,65217,1695,-1,12.75,
983,15162,16067,3,12.75,0
984,2583,362,10,-4.0,
985,58643,5122,0,5.0,0.03
986,52146,8894,6,120.0,0.1
987,61785,9097,8,8.5,1.2
988,17654,1701,0,5.0,
989,28215,6615,4,0,
990,430,12438,5,120.0,1.2
991,26572,1316,1,120.0,0.1
992,44105,3573,0,25.4,-0.2
993,56555,13079,6,12.75,0.1
994,8692,12768,0,120.0,0.05
995,37265,11004,0,-4.0,0
996,10986,4636,5,19.99,1.2
997,51109,8876,6,25.4,0.05
998,62312,8752,-1,5.0,
999,8855,5911,10,8.5,
1000,36575,12067,5,25.4,0.15
1001,19510,4619,5,12.75,0
1002,48968,11462,10,120.0,0.1
1003,56177,13052,-1,8.5,0.1
1004,57972,5304,3,12.75,0.15
1005,17216,6187,4,5.0,1.2
1006,40562,4400,0,0,0
1007,14914,7019,1,0,0.15
1008,48941,14403,4,5.0,
1009,4406,11392,3,-4.0,
1010,44185,1741,10,120.0,0.03
1011,4218,9057,4,120.0,-0.2
1012,38439,12321,1,120.0,0.15
1013,59042,14602,2,55.8,0
1014,622,1519,0,0,0.15
1015,6233,16181,4,8.5,-0.2
1016,29014,10128,3,5.0,1.2
1017,30310,7069,8,55.8,0
1018,53758,4713,5,19.99,1.2
1019,41756,13568,1,8.5,-0.2
1020,33664,7101,-1,-4.0,0
1021,60896,6597,8,-4.0,0.1
1022,32776,14355,10,5.0,0
1023,37976,6334,0,8.5,1.2
1024,70620,9473,10,19.99,0.03
1025,64473,8677,4,8.5,0.15
1026,27120,12411,2,5.0,
1027,28622,9752,-1,0,0.1
1028,17217,8420,2,5.0,0.03
1029,1957,14112,1,5.0,1.2
1030,8153,7047,0,12.75,1.2
1031,10032,377,1,-4.0,1.2
1032,69453,12369,0,-4.0,0.15
1033,26822,14274,5,5.0,0.1
1034,70791,12842,10,8.5,0.03
1035,32871,3627,5,120.0,-0.2
1036,60973,8117,6,19.99,0.05
1037,29281,541,4,120.0,0.03
1038,24168,1254,5,8.5,0.1
1039,71349,15451,8,-4.0,1.2
1040,55524,4866,1,25.4,-0.2
1041,12469,7582,10,19.99,
1042,66965,4569,2,12.75,0
1043,62926,6975,0,0,0.05
1044,45790,656,-1,55.8,-0.2
1045,20535,11216,0,5.0,-0.2
1046,44103,7340,4,19.99,0.15
1047,72113,10781,-1,-4.0,0.1
1048,21395,4262,3,120.0,0.03
1049,29729,3259,3,19.99,1.2
1050,30875,2987,0,0,0.1
1051,21082,8854,4,5.0,0.1
1052,30898,5351,5,25.4,
1053,23341,7097,-1,0,0.05
1054,50229,7602,10,-4.0,0.05
1055,45019,5586,8,0,0.03
1056,7763,7738,1,0,0.05
1057,47661,3070,8,19.99,
1058,43031,2411,3,8.5,0
1059,8629,12544,0,19.99,-0.2
1060,8619,15233,8,19.99,
1061,15535,8235,4,120.0,-0.2
1062,4976,12316,2,25.4,0
1063,47370,5331,3,-4.0,0.03
1064,12081,6173,6,120.0,0.15
1065,27165,4364,10,-4.0,0.03
1066,48311,14629,6,25.4,
1067,25038,653,10,12.75,0.05
1068,54786,7356,10,0,0.1
1069,46158,2357,8,-4.0,0.15
1070,38064,7290,2,0,0.05
1071,17693,6266,1,5.0,1.2
1072,55100,5414,10,19.99,-0.2
1073,48026,12748,5,5.0,0.05
1074,67544,4078,1,25.4,-0.2
1075,61635,15422,3,120.0,0.05
1076,72288,8237,5,-4.0,
1077,20938,14378,6,8.5,0.15
1078,63242,9928,3,120.0,
1079,63855,2293,8,0,0
1080,35854,8243,0,5.0,0.15
1081,72504,12892,0,5.0,0.05
1082,51206,9857,2,0,1.2
1083,27130,3858,6,19.99,0.05
1084,18465,10337,2,5.0,0.15
1085,56488,7815,4,8.5,-0.2
1086,44671,1714,10,25.4,0.03
1087,67427,11646,5,8.5,0.03
1088,7660,2191,2,19.99,0.05
1089,46860,6338,0,8.5,0
1090,5062,11203,0,0,
1091,66788,7081,6,0,1.2
1092,46234,235,5,12.75,0.1
1093,61152,4943,8,120.0,0.05
1094,69449,6355,6,0,1.2
1095,1782,12633,-1,0,0.15
1096,38446,5008,4,8.5,
1097,52205,2116,5,8.5,0.03
1098,66179,3172,0,120.0,-0.2
1099,60737,11543,5,8.5,1.2
1100,64917,12624,5,120.0,1.2
1101,36007,11250,-1,19.99,1.2
1102,21866,9222,10,8.5,0.1
1103,21106,12765,-1,25.4,0.03
1104,72263,10102,-1,-4.0,0.03
1105,43506,13097,1,19.99,0.03
1106,67678,6244,1,8.5,0.03
1107,55451,9934,10,55.8,0.15
1108,33268,13210,-1,0,0.05
1109,32008,13241,1,25.4,0.15
1110,61635,1790,1,0,0.1
1111,45140,10058,4,12.75,0.05
1112,49254,883,2,120.0,0.15
1113,13063,11887,8,25.4,0
1114,20268,517,-1,55.8,0.05
1115,59439,14892,6,5.0,0.15
1116,54221,8002,1,25.4,-0.2
1117,37440,2610,5,-4.0,1.2
1118,28545,11151,4,5.0,0.03
1119,11776,10036,10,19.99,1.2
1120,32217,8747,3,120.0,0.03
1121,27773,15547,-1,120.0,0
1122,795,724,1,8.5,0.03
1123,33573,12784,5,55.8,0.03
1124,62607,14807,1,-4.0,0
1125,54247,15540,-1,19.99,
1126,1408,15314,10,5.0,0.15
1127,45013,11625,-1,5.0,0.1
1128,61381,1287,6,8.5,0.15
1129,55857,3866,2,12.75,-0.2
1130,5439,2610,1,12.75,0
1131,31352,7344,5,120.0,1.2
1132,14761,9208,8,8.5,0.05
1133,13076,2526,3,19.99,0.05
1134,61135,16171,1,8.5,1.2
1135,17406,10460,2,55.8,0.05
1136,7397,3220,5,-4.0,
1137,26367,1251,5,120.0,-0.2
1138,13988,7864,2,55.8,0.1
1139,48867,10571,2,55.8,0.1
1140,38360,10653,5,19.99,1.2
1141,61977,12403,10,25.4,0.15
1142,72166,13353,1,8.5,-0.2
1143,38521,9453,8,19.99,0.03
1144,19078,1989,1,55.8,0.1
1145,6429,1822,10,12.75,0.1
1146,5247,11908,3,5.0,-0.2
1147,69457,15292,4,120.0,0.03
1148,39414,9199,4,25.4,1.2
1149,71583,2585,2,12.75,0.03
1150,4057,6058,2,120.0,1.2
1151,24720,11039,6,120.0,-0.2
1152,7814,8745,10,12.75,0.15
1153,31702,8799,-1,19.99,0
1154,55726,3038,8,-4.0,0.05
1155,18439,12302,0,5.0,1.2
1156,26800,350,10,-4.0,0.03
1157,65708,13905,2,0,0.15
1158,44334,15965,-1,0,0.15
1159,69402,411,1,120.0,0.05
1160,41664,6460,-1,120.0,0.03
1161,10828,4372,3,0,-0.2
1162,40749,11490,10,120.0,0.03
1163,72527,845,6,19.99,0.05
1164,64795,2112,3,12.75,
1165,70621,2870,1,-4.0,0.03
1166,15040,14679,8,12.75,0
1167,11536,15266,6,12.75,0.15
1168,12542,12120,1,-4.0,0.03
1169,68757,12302,4,8.5,
1170,49491,10873,-1,120.0,0.15
1171,65401,34,6,55.8,0.15
1172,52579,3506,6,5.0,0.05
1173,18957,14011,1,0,0.1
1174,25970,916,10,8.5,0.1
1175,17874,11947,8,5.0,0.1
1176,51906,1953,-1,55.8,0.05
1177,51575,1549,2,55.8,0.03
1178,44893,5647,2,25.4,0.1
1179,50003,8984,8,19.99,1.2
1180,6034,12167,5,55.8,
1181,26461,8010,5,-4.0,1.2
1182,29669,12365,6,55.8,0
1183,68809,6430,4,8.5,-0.2
1184,61350,3443,10,-4.0,-0.2
1185,37818,8242,8,12.75,0.05
1186,72288,15903,8,5.0,0
1187,35198,1563,6,5.0,0.1
1188,60441,9624,3,120.0,0.05
1189,58797,12495,6,8.5,0.15
1190,3639,5211,1,0,0
1191,54294,3711,2,0,0.15
1192,64205,4642,5,55.8,
1193,37118,3886,10,12.75,-0.2
1194,29668,9731,0,120.0,0.03
1195,11437,5619,6,19.99,-0.2
1196,34484,15145,3,19.99,0.03
1197,53306,3754,4,5.0,0.15
1198,57699,11977,10,8.5,-0.2
1199,25420,11945,10,12.75,0.05
1200,4451,13178,1,-4.0,0.03
D1201,35076,10530,8,12.75,-0.2
1202,42236,5050,8,19.99,0.1
1203,1877,14485,8,55.8,0.03
1204,3676,99,-1,12.75,1.2
1205,4129,7018,3,25.4,0
1206,37671,775,6,120.0,1.2
1207,71840,651,1,-4.0,
1208,4420,7224,4,-4.0,0.03
1209,65225,2132,5,5.0,0
1210,49325,15702,0,120.0,
1211,7157,11846,5,0,0
1212,41143,6572,0,120.0,0.1
1213,70381,12687,8,55.8,0
1214,17385,12554,-1,12.75,0.15
1215,44747,14318,6,-4.0,
1216,49154,8698,6,12.75,0.15
1217,8840,12840,4,55.8,0.1
1218,69328,15097,8,55.8,0.03
1219,29552,14677,6,0,0.03
1220,47319,7115,-1,5.0,0.15
1221,56533,12707,8,0,-0.2
1222,30297,10546,8,19.99,0.1
1223,6842,12175,4,12.75,-0.2
1224,27979,2976,2,5.0,0.03
1225,50585,10828,10,-4.0,
1226,26951,26,10,0,0.1
1227,24232,4585,3,8.5,0.1
1228,54572,2080,10,0,
1229,38089,3302,8,120.0,0.15
1230,39404,13723,-1,5.0,0.05
1231,31351,9803,5,55.8,0
1232,48845,12958,2,0,0.05
1233,12464,11165,0,8.5,0.05
1234,60862,12431,6,12.75,0.1
1235,72440,3833,3,25.4,0.1
1236,39022,9139,0,8.5,0.1
1237,62558,4949,2,8.5,0.05
1238,20257,10192,6,55.8,0.15
1239,23811,12325,10,19.99,0
1240,63853,9188,0,12.75,0.15
1241,40858,8963,3,12.75,-0.2
1242,33256,12727,5,0,1.2
1243,19905,12113,5,19.99,0.1
1244,30465,8328,4,0,0.15
1245,59212,12448,8,25.4,0.15
1246,64692,6940,10,12.75,-0.2
1247,29706,7717,3,5.0,-0.2
1248,59416,8864,5,19.99,0.05
1249,41207,7933,8,120.0,1.2
1250,69995,874,8,-4.0,1.2
1251,11213,6433,5,25.4,1.2
1252,30313,10368,5,55.8,-0.2
1253,61411,1311,8,25.4,0.1
1254,66812,7459,4,5.0,0
1255,60478,2238,4,5.0,-0.2
1256,8243,8702,10,120.0,1.2
1257,1002,782,8,19.99,-0.2
1258,18425,1904,-1,12.75,-0.2
1259,19087,12623,2,120.0,
1260,20729,14715,10,-4.0,0.1
1261,13270,13458,6,-4.0,0.03
1262,21355,12071,4,0,0.03
1263,65168,4313,-1,0,0.05
1264,37490,6530,10,120.0,0.1
1265,18481,13179,10,55.8,
1266,2169,14495,10,55.8,
1267,4758,16108,-1,8.5,0.15
1268,67007,6703,5,8.5,0
1269,12325,10815,2,5.0,-0.2
1270,45911,2075,2,25.4,
1271,5295,12025,10,-4.0,0.1
1272,30756,4855,1,25.4,
1273,39714,16146,1,8.5,0.15
1274,18849,9673,8,0,-0.2
1275,24163,552,10,8.5,0.15
1276,23461,9888,8,120.0,-0.2
1277,1903,9744,-1,5.0,
1278,72087,5587,2,55.8,0
1279,3979,15871,8,0,0
1280,16800,13564,-1,19.99,1.2
1281,28012,7958,0,0,0.03
1282,28380,1951,-1,19.99,0
1283,41834,13728,2,0,0.1
1284,8847,5740,-1,8.5,0
1285,422,7995,5,8.5,0.15
1286,5413,5721,2,5.0,0.03
1287,26110,6887,8,5.0,
1288,21107,14410,10,19.99,
1289,18480,11930,5,120.0,-0.2
1290,62037,10108,0,5.0,0
1291,63066,1557,-1,12.75,0.1
1292,72141,8829,2,5.0,
1293,13667,3836,10,5.0,0.1
1294,30531,13697,2,25.4,0
1295,27932,15472,8,120.0,-0.2
1296,25913,4165,0,8.5,1.2
1297,18854,107,4,19.99,-0.2
1298,35956,8678,2,55.8,0.05
1299,8063,13739,6,8.5,
1300,50625,700,10,-4.0,0.1
1301,70428,5902,8,5.0,0.15
1302,37588,15809,8,12.75,0
1303,4769,1747,6,25.4,0
1304,38955,9274,1,120.0,0.03
1305,4520,10478,4,120.0,0.15
1306,50748,4945,3,19.99,-0.2
1307,19338,3479,6,5.0,0.05
1308,32023,7677,-1,5.0,0.1
1309,39847,158,1,120.0,0.03
1310,28881,5648,5,55.8,1.2
1311,35865,8034,4,120.0,0.1
1312,13993,6766,6,55.8,1.2
1313,31737,12512,2,5.0,-0.2
1314,56254,3016,0,55.8,0
1315,26719,6066,3,25.4,0.03
1316,3783,1592,3,120.0,0.05
1317,3658,4343,10,0,0
1318,14463,13757,0,8.5,1.2
1319,8405,13651,4,19.99,0.03
1320,63271,2963,6,5.0,
1321,43642,12465,4,8.5,0.15
1322,10744,9805,2,55.8,-0.2
1323,55543,7695,0,25.4,0.03
1324,22569,15851,6,12.75,-0.2
1325,56495,664,-1,12.75,1.2
1326,30574,10455,0,55.8,0.15
1327,52947,6125,2,12.75,0.05
1328,21078,3059,8,5.0,0.15
1329,60634,5339,1,0,-0.2
1330,68444,3779,10,-4.0,-0.2
1331,72799,6792,2,5.0,0.03
1332,31445,9778,4,12.75,0.03
1333,53513,12666,8,120.0,-0.2
1334,72754,9730,0,-4.0,1.2
1335,21271,12222,4,0,0.15
1336,63107,12451,0,8.5,-0.2
1337,44715,1636,5,19.99,0
1338,47183,9471,3,0,-0.2
1339,70908,15142,-1,25.4,0.15
1340,59395,14819,6,55.8,0.1
1341,19869,6384,-1,120.0,0.15
1342,59806,12027,6,0,0.1
1343,62808,4946,4,55.8,0
1344,26293,1113,6,-4.0,0.15
1345,7143,9909,-1,8.5,0.1
1346,18491,6597,-1,19.99,0.03
1347,39456,7688,3,25.4,0.03
1348,55832,8391,8,120.0,0.1
1349,70024,1002,5,0,0.03
1350,69407,1998,10,-4.0,-0.2
1351,40920,12254,2,8.5,0.1
1352,21367,5121,-1,55.8,0.05
1353,28876,2208,3,0,0.15
1354,64485,6066,5,8.5,1.2
1355,60833,11068,4,19.99,
1356,12386,14704,5,8.5,0.15
1357,58318,2923,0,19.99,0.1
1358,12366,12278,2,19.99,1.2
1359,17187,7622,0,8.5,0.1
1360,28239,2489,2,5.0,0.1
1361,55371,525,4,55.8,-0.2
1362,37130,8781,6,-4.0,0.1
1363,70987,1502,6,5.0,0
1364,32660,10506,10,55.8,1.2
1365,555,2467,6,19.99,1.2
1366,56420,5296,-1,8.5,
1367,53311,2253,6,55.8,
1368,23331,2179,0,25.4,0.15
1369,68872,15103,1,12.75,0
1370,14133,7600,0,25.4,0.1
1371,24926,14518,5,55.8,0
1372,45275,11374,2,12.75,0
1373,69788,13330,-1,12.75,1.2
1374,38076,3595,3,12.75,0.15
1375,64713,14082,6,8.5,0.1
1376,19680,2031,2,0,1.2
1377,4065,15591,8,55.8,0.05
1378,11661,15053,6,12.75,0.1
1379,37675,12665,3,120.0,1.2
1380,13000,10650,5,25.4,0.05
1381,57728,14971,0,19.99,0.15
1382,28055,4080,4,19.99,0.15
1383,39152,13714,0,0,0.1
1384,42105,8284,10,8.5,0.03
1385,61107,1000,5,55.8,0.15
1386,51933,12939,8,-4.0,0.15
1387,16926,13891,5,-4.0,0.03
1388,60545,7484,4,12.75,0
1389,5411,13582,3,19.99,0.1
1390,9545,12819,4,8.5,-0.2
1391,38658,6108,10,120.0,
1392,17044,13475,2,8.5,-0.2
1393,48816,2026,2,5.0,-0.2
1394,61802,15751,-1,25.4,0
1395,50008,12794,-1,25.4,0.1
1396,5568,1342,10,12.75,-0.2
1397,63864,15073,3,55.8,0.03
1398,31752,10943,5,0,1.2
1399,12004,1211,5,12.75,0.1
1400,63245,6126,5,25.4,1.2
1401,44958,7541,6,19.99,1.2
1402,10950,9176,6,12.75,
1403,3631,8348,1,19.99,
1404,43370,11863,-1,0,
1405,29498,15197,8,5.0,1.2
1406,48597,15998,10,0,
1407,12651,10795,2,120.0,
1408,57675,2239,3,12.75,0
1409,53159,13352,-1,19.99,
1410,36881,15038,3,12.75,1.2
1411,62622,493,3,55.8,0
1412,49171,11930,1,55.8,
1413,31489,13532,4,120.0,0.1
1414,893,1297,8,120.0,0
1415,67784,6306,2,5.0,1.2
1416,3464,3850,6,55.8,0.03
1417,47280,15497,8,120.0,0.05
1418,61354,6110,2,19.99,0
1419,21191,4637,8,0,0.05
1420,19289,14457,3,55.8,-0.2
1421,50434,568,-1,25.4,0.05
1422,8104,14933,5,25.4,0.03
1423,52868,5621,4,5.0,0.15
1424,62931,2552,2,-4.0,0.05
1425,72896,13919,10,25.4,1.2
1426,49963,14155,-1,120.0,0.1
1427,20029,1689,3,19.99,0.03
1428,13259,12129,2,-4.0,0
1429,37842,3725,6,8.5,0.15
1430,61769,9459,10,-4.0,0.03
1431,31673,1538,10,25.4,0.15
1432,70789,15332,3,8.5,1.2
1433,60596,8878,1,0,0.15
1434,68901,2768,10,-4.0,1.2
1435,20302,14981,0,19.99,-0.2
1436,62551,10282,5,8.5,-0.2
1437,54157,12635,3,12.75,0
1438,20769,15972,1,19.99,0.1
1439,3885,6630,5,25.4,0.1
1440,59207,5971,10,0,0
1441,34687,4271,6,19.99,-0.2
1442,54254,319,5,0,0.05
1443,59089,13570,1,120.0,0.15
1444,21654,12445,2,8.5,1.2
1445,22371,10793,5,120.0,0.03
1446,37181,11615,8,5.0,0
1447,50007,9101,0,19.99,
1448,69922,15549,5,5.0,0.15
1449,37264,1486,1,0,0.05
1450,33587,9270,10,0,0.1
1451,10219,6635,3,5.0,-0.2
1452,17652,14361,5,5.0,-0.2
1453,38543,8240,5,25.4,1.2
1454,57019,10723,2,0,1.2
1455,16718,5239,6,5.0,-0.2
1456,3088,5231,2,8.5,0.1
1457,17801,9770,1,0,
1458,63042,13389,3,5.0,-0.2
1459,13686,7733,6,25.4,0.03
1460,30827,7309,-1,19.99,0.05
1461,31418,15806,1,25.4,0.15
1462,63640,5760,2,25.4,1.2
1463,55844,8817,4,8.5,0.05
1464,19576,2950,10,8.5,0.05
1465,44652,1161,1,25.4,1.2
1466,17545,8492,8,8.5,0.05
1467,66657,2522,8,120.0,0
1468,53532,12682,6,12.75,0.15
1469,3768,2758,6,0,0.05
1470,52480,9970,4,25.4,0.15
1471,26572,514,6,120.0,0.1
1472,34955,12155,6,-4.0,1.2
1473,62741,11364,0,120.0,
1474,12653,13923,6,8.5,0.03
1475,5217,3213,6,5.0,1.2
1476,13707,7503,5,5.0,0.1
1477,53980,7597,5,120.0,0.05
1478,24300,5531,6,-4.0,
1479,53819,14565,5,19.99,
1480,18797,12403,2,120.0,-0.2
1481,42018,9675,1,25.4,0
1482,17759,11929,4,12.75,0.1
1483,42491,12574,-1,0,1.2
1484,13718,14538,4,-4.0,0.15
1485,20019,11109,-1,5.0,0.15
1486,139,12248,4,8.5,0.03
1487,17566,13222,0,-4.0,0.03
1488,12966,1555,-1,5.0,0
1489,40348,10238,6,19.99,
1490,43488,13311,3,120.0,
1491,33199,13364,-1,5.0,
1492,61392,7513,5,19.99,0.15
1493,67029,10316,2,12.75,0.15
1494,45304,818,4,5.0,
1495,38525,4360,1,19.99,0.15
1496,14262,9695,5,-4.0,0.1
1497,68291,3438,4,12.75,0.05
1498,39481,7708,8,0,0.03
1499,58128,2497,10,12.75,0.1
1500,5803,11563,5,12.75,
1500,5803,11563,5,12.75,
1501,4065,12663,1,-4.0,0.15
1502,64984,14446,8,0,0.1
1503,65034,7932,10,8.5,1.2
1504,71000,10007,2,-4.0,0.1
1505,12839,2199,6,8.5,1.2
1506,29959,3659,8,12.75,-0.2
1507,42690,9857,0,19.99,1.2
1508,34538,5138,10,5.0,0.05
1509,2028,12098,5,0,0.05
1510,69156,5736,4,8.5,
1511,24660,15878,2,19.99,-0.2
1512,68378,6075,10,120.0,0.1
1513,55726,3022,1,120.0,0.1
1514,21727,15832,6,0,0.05
1515,14759,14758,10,120.0,0.1
1516,17224,1165,10,-4.0,
1517,54201,4339,1,12.75,0
1518,52689,4285,2,5.0,0.03
1519,54794,12292,5,-4.0,0.03
1520,6083,14514,1,-4.0,
1521,30846,1737,2,25.4,0
1522,49873,5654,-1,120.0,0.03
1523,7206,2322,-1,5.0,0.15
1524,57902,1436,-1,0,1.2
1525,38499,9335,3,5.0,0.1
1526,41405,4919,4,5.0,
1527,23019,5965,10,8.5,0.1
1528,71679,2566,6,55.8,
1529,64304,7502,4,0,0
1530,17752,13317,1,8.5,
1531,13325,4788,10,25.4,
1532,62551,2725,0,12.75,1.2
1533,4100,3426,0,120.0,0.03
1534,51431,9342,10,8.5,-0.2
1535,44548,7069,3,19.99,-0.2
1536,5359,13350,10,120.0,-0.2
1537,5768,4173,2,8.5,0.15
1538,54859,437,10,5.0,0
1539,11446,11127,2,55.8,1.2
1540,65121,8046,4,8.5,0.1
1541,18002,12998,4,5.0,-0.2
1542,4827,15486,3,8.5,
1543,21144,7569,0,19.99,0
1544,22029,2607,0,-4.0,0.05
1545,50506,13845,1,55.8,0.15
1546,3444,3340,1,-4.0,0.05
1547,12709,1675,-1,5.0,1.2
1548,62492,1691,10,8.5,0.03
1549,37379,12216,4,8.5,0.1
1550,17633,5594,10,55.8,0.03
1551,28740,4961,0,0,
1552,62051,12126,3,5.0,0.15
1553,36564,10070,3,25.4,0.05
1554,65756,prod_x,2,120.0,0.15
1555,30675,8755,2,19.99,-0.2
1556,13896,7061,6,12.75,-0.2
1557,21534,5432,1,120.0,
1558,28677,8563,8,0,0.1
1559,2402,5225,6,5.0,1.2
1560,31046,7638,5,12.75,0
1561,42653,9033,1,8.5,
1562,21184,13103,-1,19.99,
1563,57408,15030,6,-4.0,-0.2
1564,17436,5711,-1,8.5,0.15
