id_pedido,id_cliente,fecha,canal,estado,ciudad_entrega
534,11921,2025-06-01,Web,Pendiente,San Miguel
535,10027,2025-04-26,CallCenter,Pendiente,SAN SALVADOR
536,8919,2025-05-31,CallCenter,completado,San Vicente
537,9378,2025-01-07,tienda,Anulado,La Paz
538,12710,2025-08-07,Web,completado,Sonsonate
539,247,2025-07-13,CallCenter,Pendiente,SAN SALVADOR
540,11916,2025-03-08,Tienda,Facturado,San Salvador
541,11911,2025-11-24,Web,Facturado,La Union
542,7891,2025-01-11,Web,Completado,Ahuachapan
543,13402,2025-09-22,Tienda,Cerrado,SAN SALVADOR
544,5813,2025-08-19,Web,Pendiente,
545,69,2025-04-21,tienda,completado,Cuscatlan
546,6362,2025-09-11,Marketplace,Completado,SAN SALVADOR
547,967,2025-07-25,tienda,Completado,santa ana
548,11325,2025-10-25,Marketplace,completado,La Libertad
549,7456,2025-08-11,tienda,Anulado,La Libertad
550,5156,2025-01-09,CallCenter,Anulado,Usulutan
551,6184,2025-12-23,Web,Anulado,san salvador
552,12999,2025-09-20,Web,Anulado,Ahuachapan
553,8202,2025-09-04,tienda,Pendiente,Usulutan
554,9709,2025-06-15,CallCenter,completado,
555,9993,2025-12-27,Web,,San Miguel
556,3613,2025-08-06,Web,completado,San Miguel
557,1666,2025-01-13,WEB,Cerrado,santa ana
558,11883,2025-10-06,Web,Anulado,Chalatenango
559,4141,2025-07-06,CallCenter,Completado,santa ana
560,1105,10/01/2025,,completado,San Vicente
561,3495,2025-11-26,Marketplace,completado,La Paz
562,5088,2025-06-10,tienda,completado,La Libertad
563,479,2025-11-15,CallCenter,completado,La Libertad
564,10913,2025-09-04,,,San Vicente
565,7516,2025-10-14,Tienda,Facturado,Usulutan
566,9385,2025-09-20,WEB,completado,San Miguel
567,4042,2025-08-10,Web,Anulado,Chalatenango
568,3126,2025-01-13,tienda,Pendiente,La Paz
569,602,2025-03-21,Web,Anulado,Chalatenango
570,1736,2025-06-08,tienda,Completado,Cuscatlan
571,12079,2025-12-10,Marketplace,completado,La Paz
572,8857,2025-05-26,tienda,Pendiente,Usulutan
573,5377,2025-03-22,CallCenter,Completado,Cuscatlan
574,3346,2025-04-20,tienda,completado,santa ana
575,609,2025-11-19,Marketplace,completado,La Libertad
576,5996,2025-06-17,tienda,completado,san salvador
577,8577,2025-05-08,WEB,Facturado,san salvador
578,12737,2025-11-15,,Completado,Morazan
579,11979,2025-05-29,Tienda,Completado,Sonsonate
580,11,2025-11-19,WEB,Pendiente,SAN SALVADOR
581,11538,2025-03-03,,Completado,Morazan
582,3569,2025-02-25,Web,,
583,12236,2025-03-23,Tienda,Pendiente,SAN SALVADOR
584,2650,2025-02-11,Marketplace,,Usulutan
585,525,2025-02-16,WEB,Facturado,San Vicente
586,4944,2025-03-06,WEB,Cerrado,La Libertad
587,11758,2025-12-11,tienda,Completado,Usulutan
588,8072,2025-07-04,Web,Completado,Usulutan
589,1969,2025-06-21,CallCenter,Pendiente,San Salvador
590,4092,2025-08-10,Marketplace,Completado,La Paz
591,7628,2025-04-21,Web,Anulado,San Miguel
592,12628,2025-08-27,tienda,,
593,4043,2025-11-05,,,San Salvador
594,3890,2025-01-16,CallCenter,Cerrado,
595,6577,2025-08-24,Tienda,completado,Cuscatlan
596,3120,2025-04-10,Tienda,Anulado,La Paz
597,5540,2025-11-23,Marketplace,completado,La Libertad
598,526,2025-05-09,,Pendiente,San Miguel
599,9538,2025-08-01,tienda,Completado,Chalatenango
600,2360,2025-05-19,Tienda,Pendiente,La Union
601,8578,2025-12-05,WEB,,San Miguel
PED602,3123,2025-12-04,Marketplace,,La Libertad
603,5879,2025-07-12,WEB,Cerrado,Chalatenango
604,8089,2025-07-03,WEB,Anulado,SAN SALVADOR
605,6417,2025-02-20,tienda,completado,La Union
606,11941,2025-08-06,Web,,san salvador
607,8119,2025-01-05,Tienda,completado,La Union
608,13285,2025-05-12,CallCenter,Pendiente,San Miguel
609,12113,2025-08-01,Tienda,completado,San Vicente
610,1329,2025-06-12,Marketplace,Pendiente,Usulutan
611,10545,2025-08-15,Marketplace,Facturado,La Union
612,6986,2025-10-22,,Anulado,Santa Ana
613,4077,2025-12-12,WEB,Facturado,Sonsonate
614,3707,2025-11-05,Tienda,Cerrado,Cuscatlan
615,10435,2025-10-17,,Cerrado,Chalatenango
616,1002,2025-09-29,,completado,Chalatenango
617,11347,2025-05-31,WEB,completado,Morazan
618,2737,2025-01-14,Tienda,Cerrado,Ahuachapan
619,3057,2025-07-27,Tienda,completado,Chalatenango
620,1802,2025-12-30,,Completado,Morazan
621,8354,2025-03-18,Tienda,completado,Ahuachapan
622,3362,2025-10-05,Tienda,Completado,Cuscatlan
623,3183,2025-09-05,WEB,Completado,
624,4338,2025-10-13,CallCenter,Completado,Cuscatlan
625,7272,2025-02-12,Web,,Sonsonate
626,6305,2025-06-06,tienda,Completado,La Libertad
627,10471,2025-11-05,CallCenter,Completado,San Salvador
628,1565,2025-04-29,Web,Cerrado,La Libertad
629,10795,2025-06-25,tienda,,
630,5628,2025-07-09,Marketplace,Cerrado,Ahuachapan
631,5719,2025-04-08,,Cerrado,La Union
632,12980,2025-01-30,CallCenter,Cerrado,Usulutan
633,11924,2025-03-10,WEB,Facturado,santa ana
634,815,2025-09-01,Tienda,completado,La Paz
635,12186,2025-11-18,CallCenter,Facturado,Cuscatlan
636,10431,2025-08-07,tienda,Cerrado,La Libertad
637,8759,2025-03-22,,,San Miguel
638,4787,2025-02-25,Web,Cerrado,San Vicente
639,10790,2025-06-30,,Anulado,La Union
640,13076,2025-01-06,tienda,Pendiente,
641,12037,2025-01-19,CallCenter,Completado,Chalatenango
642,10582,2025-03-12,Tienda,Cerrado,La Union
643,12702,2025-02-27,CallCenter,,Chalatenango
644,5798,2025-09-13,Marketplace,Cerrado,San Salvador
645,5192,2025-10-25,Marketplace,Cerrado,Santa Ana
646,1995,2025-06-13,tienda,,La Libertad
647,6177,2025-01-25,,Cerrado,Chalatenango
648,9079,2025-07-03,CallCenter,Facturado,Cuscatlan
649,2279,2025-09-28,Tienda,Anulado,san salvador
650,4845,2025-03-26,WEB,completado,santa ana
651,3992,2025-06-22,CallCenter,Completado,San Salvador
652,1983,2025-05-10,Web,Completado,san salvador
653,12774,2025-02-03,WEB,Cerrado,
654,4589,2025-11-06,tienda,Completado,san salvador
655,2135,2025-03-07,Marketplace,Anulado,SAN SALVADOR
656,9378,2025-12-06,,Anulado,La Union
657,5371,2025-07-14,CallCenter,Completado,La Libertad
658,6726,2025-11-12,CallCenter,Anulado,La Union
659,13288,2025-04-09,Web,,Sonsonate
660,10219,2025-03-03,WEB,Facturado,Sonsonate
661,185,2025-01-11,CallCenter,,
662,8728,2025-03-17,,Anulado,Morazan
663,9855,2025-01-22,WEB,Pendiente,Sonsonate
664,9581,2025-08-16,WEB,,
665,10365,2025-10-04,CallCenter,Cerrado,La Libertad
666,11053,2025-05-16,Tienda,Facturado,Usulutan
667,2470,2025-08-12,Marketplace,Completado,La Paz
668,368,2025-03-19,,Anulado,
669,8857,2025-02-04,WEB,Cerrado,Cuscatlan
670,8406,2025-04-09,Web,Cerrado,La Paz
671,618,2025-07-02,Tienda,Cerrado,San Miguel
672,7747,2025-12-05,Web,completado,Santa Ana
673,1751,2025-06-09,,Completado,Morazan
674,4606,2025-05-22,tienda,completado,san salvador
675,8761,2025-10-03,CallCenter,completado,santa ana
676,6717,2025-07-27,CallCenter,,La Paz
677,755,2025-10-20,WEB,completado,Usulutan
678,2820,2025-08-10,CallCenter,Completado,La Union
679,8761,2025-10-21,Web,Facturado,La Paz
680,2098,2025-07-04,Tienda,Anulado,Usulutan
681,748,2025-07-17,,Anulado,Ahuachapan
682,3756,2025-04-13,Web,Pendiente,San Miguel
683,8553,2025-07-23,tienda,Anulado,San Vicente
684,4878,2025-09-12,Web,Completado,San Salvador
685,11771,2025-04-06,Web,Facturado,La Paz
686,4384,2025-05-30,Web,Pendiente,San Salvador
687,3344,2025-01-08,Web,,santa ana
688,8681,2025-02-02,CallCenter,completado,San Vicente
689,10231,2025-02-27,WEB,Facturado,San Vicente
690,10410,2025-04-15,Web,Pendiente,Sonsonate
691,1398,2025-02-08,Web,,La Libertad
692,3584,2025-03-31,tienda,Cerrado,Usulutan
693,3426,2025-04-20,tienda,completado,Usulutan
694,12132,2025-01-24,tienda,Completado,san salvador
695,545,2025-01-14,Web,Anulado,san salvador
696,9426,2025-04-26,tienda,,La Union
697,5907,2025-07-25,WEB,Pendiente,San Salvador
698,3550,2025-12-29,Marketplace,Cerrado,Chalatenango
699,564,2025-11-06,WEB,Completado,Cuscatlan
700,4944,10/01/2025,Marketplace,Facturado,Ahuachapan
701,11092,2025-03-07,tienda,completado,
702,10252,2025-01-21,,,Morazan
703,127,2025-06-18,Tienda,,SAN SALVADOR
704,6749,2025-02-26,Tienda,Anulado,SAN SALVADOR
705,1267,2025-05-29,CallCenter,,Santa Ana
706,7269,2025-01-16,Tienda,Anulado,La Libertad
707,2832,2025-07-21,Web,Cerrado,Santa Ana
708,3866,2025-05-13,WEB,completado,Usulutan
709,10029,2025-10-15,WEB,,San Miguel
710,7105,2025-04-23,tienda,Completado,San Miguel
711,9019,2025-02-04,Web,Pendiente,Sonsonate
712,6593,2025-07-08,tienda,Completado,San Vicente
713,2532,2025-05-06,tienda,,SAN SALVADOR
714,1935,2025-02-24,Marketplace,,SAN SALVADOR
715,9247,2025-10-02,Marketplace,completado,San Miguel
716,5981,2025-10-05,Tienda,Cerrado,SAN SALVADOR
717,5628,2025-02-28,Marketplace,Facturado,santa ana
718,3471,2025-02-11,Tienda,completado,San Vicente
719,10781,2025-02-28,Tienda,Completado,San Salvador
720,1208,2025-03-05,WEB,completado,Sonsonate
721,125,2025-12-01,tienda,,Sonsonate
722,1597,2025-05-05,,,
723,6557,2025-04-24,Marketplace,Pendiente,La Libertad
724,9254,2025-11-27,,Facturado,san salvador
725,12846,2025-03-28,CallCenter,Completado,Santa Ana
726,11626,2025-09-23,tienda,Cerrado,
727,5031,2025-09-29,Tienda,Pendiente,San Vicente
728,9746,2025-08-26,,Pendiente,Usulutan
729,6085,2025-11-08,Marketplace,Completado,Cuscatlan
730,8542,2025-08-12,Web,completado,Usulutan
731,4486,2025-08-05,WEB,Completado,Usulutan
732,11841,2025-01-03,Web,completado,La Libertad
733,8572,2025-02-19,WEB,Facturado,Cuscatlan
734,4432,2025-07-15,Web,Anulado,Ahuachapan
735,2656,2025-11-17,Web,Cerrado,San Salvador
736,6348,2025-11-13,Web,completado,Morazan
737,5181,2025-04-26,Marketplace,,Morazan
738,5676,2025-12-31,tienda,Cerrado,La Paz
739,9373,2025-01-16,,completado,Cuscatlan
740,6243,2025-04-01,Tienda,Cerrado,Sonsonate
741,5852,2025-01-16,,Completado,Sonsonate
742,2746,2025-04-21,,Cerrado,Chalatenango
743,10683,2025-10-05,Tienda,Cerrado,San Miguel
744,13209,2025-02-25,tienda,Anulado,La Paz
745,3698,2025-06-04,tienda,Facturado,Chalatenango
746,11120,2025-12-22,,Completado,Cuscatlan
747,12251,2025-03-31,,Cerrado,Ahuachapan
748,8814,2025-09-11,WEB,Pendiente,La Libertad
749,3329,2025-03-28,,Facturado,La Paz
750,4849,2025-10-26,Tienda,Pendiente,Usulutan
751,4793,2025-10-03,WEB,Pendiente,San Miguel
752,841,2025-07-03,Web,Cerrado,santa ana
753,9531,2025-09-10,Web,Pendiente,La Libertad
754,10721,2025-07-04,WEB,Completado,San Vicente
755,808,2025-02-14,CallCenter,,san salvador
756,5336,2025-04-08,Web,completado,santa ana
757,1504,2025-07-18,WEB,Pendiente,san salvador
758,13419,2025-12-27,CallCenter,Facturado,La Libertad
759,2661,2025-08-20,Tienda,,Sonsonate
760,3908,2025-12-11,,Facturado,Chalatenango
761,89,2025-02-09,WEB,,
762,8267,2025-01-17,CallCenter,Facturado,Usulutan
763,490,2025-07-06,WEB,Facturado,Morazan
764,12339,2025-04-14,Marketplace,,Cuscatlan
765,5112,2025-07-02,tienda,Facturado,La Union
766,7668,2025-10-15,,,Chalatenango
767,13381,2025-03-30,Marketplace,Cerrado,san salvador
768,5898,2025-11-11,CallCenter,Pendiente,Morazan
769,299,2025-03-18,,Completado,san salvador
770,9207,2025-02-21,tienda,,Usulutan
771,1894,ayer,Web,Pendiente,San Vicente
772,13129,2025-04-19,Web,Pendiente,
773,3423,2025-12-12,Web,Cerrado,santa ana
774,10380,2025-07-12,,Anulado,Santa Ana
775,10420,2025-07-31,tienda,Pendiente,Santa Ana
776,4429,2025-10-17,Marketplace,Cerrado,San Salvador
777,6507,2025-03-06,Web,Completado,San Salvador
778,cliente_x,2025-04-23,CallCenter,Cerrado,Usulutan
779,1133,2025-10-16,CallCenter,completado,San Salvador
780,11773,2025-05-03,CallCenter,Facturado,La Union
781,3686,2025-04-16,,Facturado,santa ana
782,6218,2025-05-19,tienda,,San Miguel
783,10042,2025-01-08,WEB,completado,Usulutan
784,1177,2025-11-15,CallCenter,Facturado,santa ana
785,6087,2025-03-21,WEB,Anulado,San Miguel
786,11281,2025-03-13,Marketplace,Cerrado,san salvador
787,10888,2025-09-20,Tienda,Pendiente,SAN SALVADOR
788,10493,2025-05-05,CallCenter,,Ahuachapan
789,12051,2025-11-22,Web,Pendiente,Morazan
790,2028,2025-12-10,CallCenter,Cerrado,santa ana
791,10179,2025-12-03,Marketplace,Completado,La Libertad
792,1591,2025-01-21,,Completado,La Libertad
793,10045,2025-02-20,Web,Completado,San Miguel
794,2446,2025-04-05,Marketplace,completado,
795,10361,2025-07-22,tienda,Pendiente,Usulutan
796,2066,2025-11-04,,,La Paz
797,2614,2025-04-08,CallCenter,Anulado,Morazan
798,2600,2025-03-26,tienda,Cerrado,Morazan
799,5868,2025-10-06,tienda,Pendiente,Chalatenango
800,13368,2025-03-04,Web,Anulado,La Libertad
801,12919,2025-01-18,Web,completado,La Paz
802,10820,2025-08-19,Web,Completado,La Libertad
803,9795,2025-09-04,CallCenter,Completado,Usulutan
804,11567,2025-01-13,CallCenter,Pendiente,Ahuachapan
805,7340,2025-10-08,CallCenter,Pendiente,Usulutan
806,8750,2025-09-02,tienda,completado,Sonsonate
807,6285,2025-09-28,tienda,completado,La Union
808,6827,2025-02-11,Tienda,Cerrado,San Miguel
809,6060,2025-03-19,tienda,,santa ana
810,12728,2025-03-20,WEB,Anulado,san salvador
811,3005,2025-08-05,tienda,Cerrado,San Vicente
812,12929,2025-02-11,Web,completado,Cuscatlan
813,7787,2025-12-20,CallCenter,Cerrado,La Libertad
814,1146,2025-09-03,tienda,Completado,La Libertad
815,1353,2025-08-23,Web,Facturado,Chalatenango
816,6344,2025-11-07,Tienda,Pendiente,La Libertad
817,4587,2025-01-08,Web,Anulado,SAN SALVADOR
818,8810,2025-04-16,CallCenter,,san salvador
819,11739,2025-02-12,CallCenter,Pendiente,La Libertad
820,1640,2025-04-02,CallCenter,Anulado,Morazan
821,9779,2025-12-22,Web,completado,Usulutan
822,342,2025-09-05,WEB,Anulado,SAN SALVADOR
823,10930,2025-05-25,tienda,,Sonsonate
824,1504,2025-04-13,Tienda,Cerrado,San Miguel
825,1629,2025-11-25,tienda,completado,Usulutan
826,10379,2025-06-13,,Completado,Sonsonate
827,1590,2025-05-27,Marketplace,Anulado,Usulutan
828,11102,2025-05-30,tienda,Completado,Sonsonate
829,10387,2025-05-14,Tienda,Pendiente,Sonsonate
830,10951,2025-02-18,Marketplace,Facturado,san salvador
831,286,2025-09-18,,Anulado,Chalatenango
832,4318,2025-03-25,Web,Anulado,Chalatenango
833,2849,2025-10-19,WEB,Facturado,san salvador
834,2109,2025-10-09,tienda,Anulado,Chalatenango
835,6421,2025-02-15,Web,Cerrado,Santa Ana
836,1376,2025-09-14,,Anulado,
837,750,2025-11-03,Marketplace,,Morazan
838,10949,2025-01-28,tienda,Facturado,Sonsonate
839,9323,2025-11-05,tienda,Pendiente,La Union
840,6621,10/01/2025,Marketplace,Cerrado,Morazan
841,448,2025-12-10,tienda,completado,San Salvador
842,7207,2025-05-10,,Facturado,SAN SALVADOR
843,8052,2025-12-12,Tienda,Anulado,La Paz
844,5246,2025-11-30,Marketplace,Completado,santa ana
845,2067,2025-02-24,tienda,Cerrado,SAN SALVADOR
846,2277,2025-11-21,WEB,completado,La Paz
847,4431,2025-07-15,WEB,Pendiente,La Paz
848,1508,2025-10-28,Tienda,Completado,
849,1332,2025-04-21,,Facturado,Santa Ana
850,2736,2025-07-25,,completado,
851,10246,2025-07-18,tienda,completado,La Union
852,13279,2025-03-10,tienda,Completado,Cuscatlan
853,11020,2025-03-23,WEB,Cerrado,Usulutan
854,10687,2025-06-02,Tienda,Pendiente,
855,12283,2025-12-12,WEB,completado,SAN SALVADOR
856,7782,2025-12-06,,Facturado,La Paz
857,6974,2025-05-07,tienda,Facturado,Chalatenango
858,7988,2025-10-24,Web,Completado,La Union
859,11841,2025-08-06,,Anulado,Morazan
860,7023,2025-08-25,,Completado,san salvador
861,8048,2025-06-08,Marketplace,completado,La Libertad
862,4331,2025-04-11,Tienda,,Morazan
863,3795,2025-12-15,Marketplace,Facturado,San Miguel
864,8106,2025-01-21,tienda,Anulado,La Libertad
865,3410,2025-10-13,Tienda,Pendiente,Morazan
866,10611,2025-07-26,Web,Pendiente,Sonsonate
867,2501,2025-04-26,WEB,Anulado,Usulutan
868,11479,2025-02-13,Marketplace,Anulado,Usulutan
869,9553,2025-02-11,,Anulado,Morazan
870,8062,2025-04-16,Tienda,Pendiente,santa ana
871,818,2025-06-08,Tienda,Pendiente,Morazan
872,8499,2025-12-30,,Facturado,Chalatenango
873,9176,2025-03-18,Tienda,,Sonsonate
874,2052,2025-05-09,tienda,Cerrado,San Vicente
875,4888,2025-05-04,,completado,San Miguel
876,2190,2025-06-22,Web,,Cuscatlan
877,5390,2025-06-09,Tienda,Cerrado,Chalatenango
878,10622,2025-01-29,Web,Anulado,san salvador
879,796,2025-09-23,,completado,San Salvador
880,1481,2025-04-26,CallCenter,Anulado,Ahuachapan
881,13463,2025-03-14,WEB,Pendiente,La Libertad
882,1992,2025-06-09,WEB,completado,La Paz
883,9280,2025-05-04,tienda,,san salvador
884,8497,2025-10-24,CallCenter,Facturado,Ahuachapan
885,9148,2025-09-03,,Anulado,SAN SALVADOR
886,12703,2025-06-05,CallCenter,Facturado,Usulutan
887,6847,2025-01-08,Marketplace,Cerrado,santa ana
888,9636,2025-05-31,Tienda,Pendiente,
889,12623,2025-03-02,Tienda,Cerrado,Santa Ana
890,10023,2025-03-26,,completado,San Salvador
891,9317,2025-07-27,Web,,San Vicente
892,1735,2025-08-15,WEB,Cerrado,SAN SALVADOR
893,7582,2025-09-25,tienda,completado,SAN SALVADOR
894,5452,2025-02-17,WEB,Completado,La Libertad
895,9287,2025-05-22,tienda,Cerrado,Sonsonate
896,8385,2025-10-01,Marketplace,,santa ana
897,13057,2025-10-27,Web,,San Salvador
898,7688,2025-04-20,CallCenter,,Santa Ana
899,7615,2025-11-27,CallCenter,Cerrado,SAN SALVADOR
900,9498,2025-05-22,Tienda,Completado,Santa Ana
900,9498,2025-05-22,Tienda,Completado,Santa Ana
901,1368,2025-12-16,WEB,Pendiente,Morazan
902,3375,2025-07-31,WEB,Cerrado,Chalatenango
PED903,12222,2025-05-06,tienda,Cerrado,La Union
904,10074,2025-01-01,Web,Anulado,
905,3548,2025-04-27,Marketplace,completado,san salvador
906,3833,2025-05-21,CallCenter,completado,La Union
907,1686,2025-06-26,Marketplace,Pendiente,San Salvador
908,6952,2025-11-24,WEB,Completado,san salvador
909,3117,2025-12-02,,Anulado,Chalatenango
910,11561,2025-10-11,CallCenter,Anulado,Morazan
911,9221,2025-08-23,Marketplace,,santa ana
912,12301,2025-02-14,Marketplace,Pendiente,Usulutan
913,663,2025-09-16,,,Ahuachapan
914,2551,2025-05-04,,completado,Sonsonate
915,11140,2025-01-13,Marketplace,Anulado,Sonsonate
916,7112,2025-06-30,Tienda,,Ahuachapan
917,3074,2025-07-10,CallCenter,,San Salvador
918,9939,2025-07-31,Tienda,Pendiente,Santa Ana
919,5541,2025-06-25,CallCenter,Completado,Ahuachapan
920,1365,2025-10-04,WEB,,Morazan
921,7509,2025-08-28,Web,,
922,8131,2025-03-20,WEB,Pendiente,La Paz
923,2251,2025-05-02,,Completado,San Miguel
924,10445,2025-10-15,Marketplace,,La Paz
925,11949,2025-12-12,CallCenter,Pendiente,La Paz
926,7492,2025-05-24,Tienda,Anulado,san salvador
927,2073,2025-12-25,Tienda,,
928,9052,2025-07-12,Web,Pendiente,SAN SALVADOR
929,1892,2025-05-24,,Cerrado,Cuscatlan
930,3312,2025-06-22,,completado,SAN SALVADOR
931,4665,2025-08-18,tienda,Pendiente,La Paz
932,8530,2025-08-01,,Facturado,SAN SALVADOR
933,8110,2025-09-20,WEB,,Usulutan
934,9516,2025-07-09,Marketplace,Pendiente,San Vicente
935,2875,2025-02-08,Tienda,,San Miguel
936,9965,2025-04-26,CallCenter,completado,Cuscatlan
937,13320,2025-05-17,Tienda,completado,Sonsonate
938,6120,2025-01-24,Marketplace,Facturado,Sonsonate
939,12269,2025-07-04,WEB,completado,Chalatenango
940,7957,2025-07-25,WEB,completado,Cuscatlan
941,6429,2025-04-15,Marketplace,Cerrado,La Libertad
942,3671,2025-02-01,WEB,Facturado,La Libertad
943,872,2025-04-17,Tienda,Anulado,Chalatenango
944,9989,2025-10-16,CallCenter,Facturado,La Union
945,10362,2025-02-20,tienda,completado,santa ana
946,1285,2025-02-16,Marketplace,Completado,La Libertad
947,2672,2025-06-07,Marketplace,Cerrado,Sonsonate
948,12504,2025-01-20,CallCenter,,san salvador
949,6759,2025-04-24,tienda,Facturado,La Union
950,3894,2025-05-22,tienda,Anulado,San Salvador
951,10597,2025-01-21,tienda,Facturado,Morazan
952,9895,2025-05-28,WEB,Pendiente,San Vicente
953,5698,2025-06-24,,,San Salvador
954,3570,2025-01-29,Tienda,Facturado,La Libertad
955,5468,2025-04-27,Marketplace,Anulado,San Vicente
956,8317,2025-03-21,Marketplace,Anulado,Cuscatlan
957,6041,2025-01-03,tienda,Pendiente,La Libertad
958,9010,2025-10-24,Tienda,Cerrado,Santa Ana
959,6744,2025-04-28,WEB,Pendiente,La Libertad
960,8997,2025-12-21,Web,Completado,san salvador
961,349,2025-05-29,Marketplace,Facturado,Morazan
962,2294,2025-08-20,,Anulado,
963,8089,2025-10-26,Tienda,Pendiente,San Miguel
964,12651,2025-05-02,WEB,Anulado,San Miguel
965,11973,2025-03-08,Web,,SAN SALVADOR
966,9615,2025-10-06,Marketplace,Pendiente,La Paz
967,3110,2025-03-28,Tienda,,Sonsonate
968,11347,2025-03-20,Marketplace,Completado,Usulutan
969,3610,2025-09-12,,completado,
970,2165,2025-11-28,tienda,Anulado,La Libertad
971,9493,2025-10-25,Marketplace,Facturado,La Paz
972,12847,2025-05-05,WEB,Cerrado,San Vicente
973,9033,2025-03-26,CallCenter,Anulado,San Salvador
974,9263,2025-08-23,Tienda,Anulado,La Libertad
975,2630,2025-10-02,tienda,Completado,La Union
976,9488,2025-01-02,Web,Cerrado,Santa Ana
977,5360,2025-06-17,tienda,completado,Chalatenango
978,6140,2025-07-18,Web,,SAN SALVADOR
