id_cliente,nombre,ciudad,pais,segmento,fecha_registro
466,Cliente 00466,Usulutan,ELS,Constructor,2025-07-27
467,Cliente 00467,Usulutan,SV,PyME,2025-08-06
468,Cliente 00468,,SV,Constructor,2025-07-18
469,Cliente 00469,La Libertad,sv,Mayorista,2025-07-22
470,Cliente 00470,San Salvador,GT,Constructor,2025-07-17
471,Cliente 00471,Cuscatlan,ELS,Hogar,2025-07-24
472,Cliente 00472,Usulutan,HN,Hogar,2025-08-18
473,Cliente 00473,San Miguel,SV,PyME,2025-10-14
474,Cliente 00474,San Miguel,sv,Hogar,2025-10-21
475,Cliente 00475,San Vicente,GT,,2025-06-08
476,Cliente 00476,La Paz,SV,Hogar,2025-01-01
477,Cliente 00477,,HN,,2025-10-26
478,Cliente 00478,La Paz,GT,Hogar,2025-01-06
479,Cliente 00479,santa ana,sv,Hogar,2025-08-01
480,Cliente 00480,SAN SALVADOR,NI,Mayorista,2025-10-05
481,Cliente 00481,Ahuachapan,ELS,PyME,2025-08-17
482,Cliente 00482,santa ana,SV,Mayorista,2025-12-26
483,Cliente 00483,santa ana,ELS,Constructor,2025-04-03
484,Cliente 00484,San Vicente,GT,Constructor,2025-07-26
485,Cliente 00485,Cuscatlan,ELS,PyME,2025-03-21
486,Cliente 00486,,sv,Hogar,2025-07-23
487,Cliente 00487,La Paz,GT,Mayorista,2025-10-06
488,Cliente 00488,SAN SALVADOR,ELS,Hogar,2025-12-12
489,Cliente 00489,Sonsonate,ELS,Constructor,2025-08-21
490,Cliente 00490,Cuscatlan,GT,PyME,2025-11-12
491,Cliente 00491,San Miguel,SV,,2025-10-19
C492,Cliente 00492,san salvador,sv,PyME,2025-03-03
493,Cliente 00493,santa ana,NI,Mayorista,2025-12-13
494,Cliente 00494,Morazan,HN,PyME,2025-03-15
495,Cliente 00495,,SV,PyME,2025-09-07
496,Cliente 00496,Santa Ana,sv,,2025-05-24
497,Cliente 00497,La Paz,SV,Constructor,2025-11-01
498,Cliente 00498,santa ana,NI,,2025-06-05
499,Cliente 00499,San Miguel,SV,Mayorista,2025-05-06
500,Cliente 00500,La Union,GT,Constructor,2025-08-19
501,Cliente 00501,Sonsonate,GT,Hogar,2025-08-23
502,Cliente 00502,Cuscatlan,sv,Constructor,2025-06-05
503,Cliente 00503,Morazan,SV,Mayorista,2025-12-09
504,Cliente 00504,,ELS,Hogar,2025-02-03
505,Cliente 00505,Usulutan,ELS,,2025-05-14
506,Cliente 00506,san salvador,HN,Mayorista,2025-06-27
507,Cliente 00507,Usulutan,ELS,Hogar,2025-01-15
508,Cliente 00508,Ahuachapan,NI,,2025-06-04
509,Cliente 00509,Usulutan,HN,Hogar,2025-01-04
510,Cliente 00510,Sonsonate,sv,Hogar,2025-06-14
511,Cliente 00511,san salvador,ELS,Hogar,2025-09-23
512,Cliente 00512,Sonsonate,GT,,2025-12-03
513,,,HN,Constructor,2025-11-25
514,Cliente 00514,Morazan,SV,Hogar,2025-02-02
515,Cliente 00515,Santa Ana,HN,Constructor,2025-12-10
516,Cliente 00516,Ahuachapan,ELS,Mayorista,2025-02-12
517,Cliente 00517,Santa Ana,ELS,Mayorista,2025-06-24
518,Cliente 00518,La Libertad,HN,PyME,2025-02-02
519,Cliente 00519,San Miguel,ELS,Constructor,2025-10-28
520,Cliente 00520,san salvador,NI,,2025-03-21
521,Cliente 00521,SAN SALVADOR,HN,,2025-10-27
522,Cliente 00522,,NI,Hogar,2025-05-19
523,Cliente 00523,La Union,sv,Hogar,2025-05-06
524,Cliente 00524,La Libertad,GT,PyME,2025-04-21
525,Cliente 00525,Cuscatlan,NI,,2025-08-19
526,Cliente 00526,La Union,SV,Mayorista,2025-09-11
527,Cliente 00527,Usulutan,sv,Constructor,2025-08-10
528,Cliente 00528,Ahuachapan,NI,,2025-01-11
529,Cliente 00529,Ahuachapan,HN,,2025-01-24
530,Cliente 00530,Cuscatlan,ELS,Constructor,2025-09-28
531,Cliente 00531,,ELS,Mayorista,2025-12-26
532,Cliente 00532,santa ana,ELS,PyME,2025-09-09
C533,Cliente 00533,La Union,GT,Hogar,2025-09-26
534,Cliente 00534,Morazan,NI,PyME,2025-05-01
535,Cliente 00535,Chalatenango,GT,Hogar,2025-04-12
536,Cliente 00536,La Paz,ELS,Hogar,2025-07-19
537,Cliente 00537,Usulutan,sv,Mayorista,2025-11-13
538,Cliente 00538,Santa Ana,NI,Constructor,2025-11-07
539,Cliente 00539,La Libertad,SV,Mayorista,2025-10-03
540,Cliente 00540,,ELS,PyME,2025-12-01
540,Cliente 00540,,ELS,PyME,2025-12-01
541,Cliente 00541,La Paz,ELS,Mayorista,2025-08-15
542,Cliente 00542,Cuscatlan,sv,,2025-09-21
543,Cliente 00543,Cuscatlan,NI,,2025-02-18
544,Cliente 00544,San Salvador,ELS,Constructor,2025-02-17
545,Cliente 00545,Morazan,SV,PyME,2025-11-21
546,Cliente 00546,Ahuachapan,SV,Mayorista,2025-10-21
547,Cliente 00547,La Union,GT,PyME,2025-02-09
548,Cliente 00548,Sonsonate,HN,Constructor,2025-05-24
549,Cliente 00549,,GT,Hogar,2025-09-02
550,Cliente 00550,San Vicente,ELS,Mayorista,2025-08-18
551,Cliente 00551,Santa Ana,GT,PyME,2025-12-09
552,Cliente 00552,Cuscatlan,GT,Constructor,2025-02-06
553,Cliente 00553,santa ana,SV,PyME,2025-09-27
554,Cliente 00554,Ahuachapan,HN,Constructor,2025-03-22
555,Cliente 00555,La Union,HN,Hogar,2025-03-22
556,Cliente 00556,Chalatenango,NI,Mayorista,2025-10-26
557,Cliente 00557,San Vicente,HN,Hogar,2025-08-13
558,Cliente 00558,,HN,,2025-08-17
559,Cliente 00559,Ahuachapan,HN,,2025-10-13
560,Cliente 00560,Santa Ana,GT,,2025-08-18
561,Cliente 00561,Chalatenango,ELS,Mayorista,2025-06-14
562,Cliente 00562,Morazan,SV,Constructor,2025-06-25
563,Cliente 00563,Usulutan,NI,,2025-04-28
564,Cliente 00564,Morazan,GT,Hogar,2025-09-18
565,Cliente 00565,La Paz,HN,Constructor,ayer
566,Cliente 00566,Cuscatlan,sv,Constructor,2025-05-17
567,Cliente 00567,,GT,Hogar,2025-08-15
568,Cliente 00568,Ahuachapan,HN,PyME,2025-07-21
569,Cliente 00569,Ahuachapan,SV,PyME,2025-03-01
570,,SAN SALVADOR,HN,Hogar,2025-08-06
571,Cliente 00571,santa ana,HN,Hogar,2025-04-25
572,Cliente 00572,La Union,GT,Constructor,2025-01-11
573,Cliente 00573,san salvador,GT,Mayorista,2025-08-17
C574,Cliente 00574,La Union,NI,Constructor,2025-06-16
575,Cliente 00575,SAN SALVADOR,SV,Hogar,2025-07-19
576,Cliente 00576,,HN,PyME,2025-10-07
577,Cliente 00577,Sonsonate,sv,Mayorista,2025-02-16
578,Cliente 00578,Ahuachapan,ELS,Hogar,2025-12-09
579,Cliente 00579,Sonsonate,ELS,Hogar,2025-02-11
580,Cliente 00580,Sonsonate,GT,,2025-08-07
581,Cliente 00581,Cuscatlan,GT,Mayorista,2025-12-10
582,Cliente 00582,La Paz,SV,Constructor,2025-08-07
583,Cliente 00583,santa ana,sv,Hogar,2025-03-25
584,Cliente 00584,Ahuachapan,ELS,PyME,2025-09-16
585,Cliente 00585,,GT,Hogar,2025-04-06
586,Cliente 00586,San Vicente,ELS,Constructor,2025-01-10
587,Cliente 00587,La Libertad,SV,,2025-07-09
588,Cliente 00588,San Miguel,HN,PyME,2025-05-27
589,Cliente 00589,Sonsonate,SV,Constructor,2025-04-07
590,Cliente 00590,La Union,HN,Hogar,2025-09-25
591,Cliente 00591,Sonsonate,HN,Hogar,2025-11-10
592,Cliente 00592,La Union,GT,Constructor,2025-05-03
593,Cliente 00593,La Union,HN,Mayorista,2025-07-06
594,Cliente 00594,,NI,Mayorista,2025-02-05
595,Cliente 00595,Chalatenango,NI,PyME,2025-01-26
596,Cliente 00596,Usulutan,NI,PyME,2025-07-12
597,Cliente 00597,SAN SALVADOR,SV,Mayorista,2025-03-13
598,Cliente 00598,La Union,HN,PyME,2025-06-24
599,Cliente 00599,san salvador,sv,Mayorista,2025-02-02
600,Cliente 00600,Chalatenango,sv,,2025-07-12
601,Cliente 00601,Usulutan,GT,Hogar,2025-06-12
602,Cliente 00602,SAN SALVADOR,NI,,2025-04-02
603,Cliente 00603,,SV,Hogar,2025-08-03
604,Cliente 00604,Usulutan,GT,Constructor,2025-06-11
605,Cliente 00605,San Vicente,sv,PyME,2025-04-28
606,Cliente 00606,Ahuachapan,HN,,2025-09-08
607,Cliente 00607,san salvador,sv,PyME,2025-07-23
608,Cliente 00608,La Union,ELS,,2025-01-17
609,Cliente 00609,San Miguel,sv,PyME,2025-09-26
610,Cliente 00610,Ahuachapan,sv,Hogar,2025-06-28
611,Cliente 00611,San Salvador,NI,Mayorista,2025-02-20
612,Cliente 00612,,sv,PyME,2025-08-12
613,Cliente 00613,La Union,sv,Constructor,2025-05-18
614,Cliente 00614,La Libertad,ELS,Constructor,2025-08-09
C615,Cliente 00615,Usulutan,NI,Constructor,2025-02-20
616,Cliente 00616,La Union,NI,Constructor,2025-10-21
617,Cliente 00617,Sonsonate,NI,,2025-03-20
618,Cliente 00618,SAN SALVADOR,GT,Hogar,2025-12-07
619,Cliente 00619,Morazan,SV,PyME,2025-12-18
620,Cliente 00620,San Vicente,sv,Hogar,2025-11-08
621,Cliente 00621,,GT,Constructor,2025-03-28
622,Cliente 00622,Morazan,HN,Hogar,2025-06-16
623,Cliente 00623,Morazan,SV,Constructor,2025-12-25
624,Cliente 00624,Santa Ana,NI,,2025-04-25
625,Cliente 00625,La Paz,GT,Hogar,2025-03-11
626,Cliente 00626,La Libertad,HN,,2025-12-06
627,,La Union,GT,Constructor,2025-12-08
628,Cliente 00628,San Vicente,SV,Mayorista,2025-04-01
629,Cliente 00629,San Salvador,HN,Hogar,2025-09-13
630,Cliente 00630,,sv,Mayorista,2025-08-08
631,Cliente 00631,santa ana,GT,Constructor,2025-05-11
632,Cliente 00632,San Miguel,GT,Constructor,2025-04-14
633,Cliente 00633,San Salvador,ELS,PyME,2025-02-02
634,Cliente 00634,Usulutan,NI,Hogar,2025-08-06
635,Cliente 00635,Cuscatlan,SV,Constructor,2025-11-22
636,Cliente 00636,santa ana,sv,Constructor,2025-02-11
637,Cliente 00637,santa ana,SV,Mayorista,2025-11-11
638,Cliente 00638,La Paz,GT,Mayorista,2025-12-26
639,Cliente 00639,,ELS,PyME,2025-07-01
640,Cliente 00640,Chalatenango,HN,Hogar,2025-09-17
641,Cliente 00641,Chalatenango,HN,,2025-04-17
642,Cliente 00642,La Libertad,sv,,2025-10-24
643,Cliente 00643,San Salvador,GT,Mayorista,2025-01-20
644,Cliente 00644,Santa Ana,sv,Hogar,2025-08-11
645,Cliente 00645,La Paz,SV,Mayorista,2025-01-04
646,Cliente 00646,Cuscatlan,HN,Mayorista,2025-08-13
647,Cliente 00647,Usulutan,ELS,Mayorista,2025-10-15
648,Cliente 00648,,HN,PyME,2025-08-14
649,Cliente 00649,Santa Ana,GT,Mayorista,2025-12-14
650,Cliente 00650,san salvador,sv,Constructor,2025-03-07
651,Cliente 00651,Cuscatlan,ELS,,2025-07-23
652,Cliente 00652,Cuscatlan,SV,PyME,2025-07-22
653,Cliente 00653,La Libertad,GT,Constructor,2025-05-24
654,Cliente 00654,San Vicente,ELS,Hogar,2025-06-10
655,Cliente 00655,La Paz,GT,PyME,2025-04-21
C656,Cliente 00656,Sonsonate,GT,Constructor,2025-11-25
657,Cliente 00657,,sv,Mayorista,2025-11-13
658,Cliente 00658,Sonsonate,SV,Constructor,2025-05-13
659,Cliente 00659,Santa Ana,HN,Hogar,2025-02-27
660,Cliente 00660,La Libertad,sv,Hogar,2025-08-18
661,Cliente 00661,San Miguel,SV,Constructor,2025-05-01
662,Cliente 00662,Usulutan,HN,Hogar,2025-06-07
663,Cliente 00663,San Miguel,SV,Mayorista,2025-11-17
664,Cliente 00664,La Paz,SV,Mayorista,2025-09-23
665,Cliente 00665,Usulutan,ELS,PyME,2025-11-24
666,Cliente 00666,,SV,Mayorista,2025-04-14
667,Cliente 00667,La Paz,ELS,Hogar,2025-03-25
668,Cliente 00668,La Paz,NI,PyME,2025-06-12
669,Cliente 00669,La Union,NI,Mayorista,2025-06-04
670,Cliente 00670,San Vicente,ELS,Mayorista,2025-03-24
671,Cliente 00671,Morazan,SV,Hogar,2025-02-05
672,Cliente 00672,san salvador,NI,PyME,2025-07-13
673,Cliente 00673,San Miguel,GT,,2025-08-07
674,Cliente 00674,Morazan,GT,Mayorista,2025-07-14
675,Cliente 00675,,HN,Mayorista,2025-02-13
676,Cliente 00676,La Paz,sv,Hogar,2025-07-09
677,Cliente 00677,Santa Ana,HN,,2025-11-09
678,Cliente 00678,San Salvador,HN,,ayer
679,Cliente 00679,La Paz,HN,Mayorista,2025-05-20
680,Cliente 00680,Cuscatlan,sv,PyME,2025-05-12
681,Cliente 00681,San Salvador,SV,Constructor,2025-08-04
682,Cliente 00682,Usulutan,NI,,2025-01-16
683,Cliente 00683,San Miguel,GT,,2025-06-12
684,,,SV,Constructor,2025-04-20
685,Cliente 00685,La Paz,ELS,Constructor,2025-01-05
686,Cliente 00686,Chalatenango,sv,Hogar,2025-10-14
687,Cliente 00687,san salvador,GT,Mayorista,2025-04-18
688,Cliente 00688,Morazan,ELS,PyME,2025-06-04
689,Cliente 00689,san salvador,ELS,Mayorista,2025-01-17
690,Cliente 00690,San Vicente,GT,Hogar,2025-12-08
691,Cliente 00691,La Paz,ELS,Hogar,2025-05-25
692,Cliente 00692,La Paz,NI,,2025-02-13
693,Cliente 00693,,sv,PyME,2025-07-23
694,Cliente 00694,San Miguel,ELS,,2025-03-04
695,Cliente 00695,San Vicente,NI,Hogar,2025-08-18
696,Cliente 00696,La Paz,ELS,Constructor,2025-12-09
C697,Cliente 00697,santa ana,HN,Constructor,2025-12-11
698,Cliente 00698,santa ana,sv,PyME,2025-11-11
699,Cliente 00699,San Salvador,NI,Constructor,2025-04-25
700,Cliente 00700,La Union,SV,,2025-08-14
701,Cliente 00701,san salvador,ELS,PyME,2025-05-07
702,Cliente 00702,,HN,Hogar,2025-08-05
703,Cliente 00703,SAN SALVADOR,GT,,2025-04-20
704,Cliente 00704,La Union,GT,,2025-02-25
705,Cliente 00705,Morazan,sv,Hogar,2025-01-09
706,Cliente 00706,Santa Ana,SV,PyME,2025-06-27
707,Cliente 00707,San Miguel,ELS,Mayorista,2025-09-15
708,Cliente 00708,Chalatenango,sv,Hogar,2025-01-12
709,Cliente 00709,san salvador,sv,,2025-08-27
710,Cliente 00710,San Vicente,ELS,Mayorista,2025-05-17
711,Cliente 00711,,HN,Mayorista,2025-09-03
712,Cliente 00712,san salvador,NI,Hogar,2025-01-17
713,Cliente 00713,Santa Ana,SV,PyME,2025-04-05
714,Cliente 00714,san salvador,HN,PyME,2025-01-14
715,Cliente 00715,Chalatenango,ELS,Mayorista,2025-08-03
716,Cliente 00716,santa ana,sv,Mayorista,2025-07-06
717,Cliente 00717,La Paz,NI,PyME,2025-01-23
718,Cliente 00718,Ahuachapan,ELS,PyME,2025-04-03
719,Cliente 00719,Cuscatlan,SV,,2025-09-04
720,Cliente 00720,,ELS,Constructor,2025-04-07
720,Cliente 00720,,ELS,Constructor,2025-04-07
721,Cliente 00721,San Vicente,GT,Hogar,2025-01-03
722,Cliente 00722,San Miguel,SV,PyME,2025-11-02
723,Cliente 00723,Cuscatlan,GT,Mayorista,2025-02-05
724,Cliente 00724,San Salvador,NI,Constructor,2025-06-19
725,Cliente 00725,La Libertad,NI,PyME,2025-09-05
726,Cliente 00726,La Union,SV,Mayorista,2025-11-24
727,Cliente 00727,san salvador,SV,Constructor,2025-07-12
728,Cliente 00728,San Vicente,GT,Hogar,2025-03-14
729,Cliente 00729,,ELS,PyME,2025-05-19
730,Cliente 00730,SAN SALVADOR,sv,,2025-02-04
731,Cliente 00731,Ahuachapan,NI,Mayorista,2025-11-28
732,Cliente 00732,San Miguel,SV,PyME,2025-03-26
733,Cliente 00733,La Union,NI,,2025-09-08
734,Cliente 00734,santa ana,GT,Hogar,2025-07-26
735,Cliente 00735,Sonsonate,sv,,2025-03-18
736,Cliente 00736,La Union,SV,Hogar,2025-01-06
737,Cliente 00737,Usulutan,NI,,2025-03-10
C738,Cliente 00738,,ELS,PyME,2025-02-09
739,Cliente 00739,La Libertad,SV,PyME,2025-06-16
740,Cliente 00740,La Paz,sv,Hogar,2025-01-26
741,,La Libertad,NI,Constructor,2025-08-24
742,Cliente 00742,Cuscatlan,SV,,2025-12-11
743,Cliente 00743,Sonsonate,SV,,2025-06-12
744,Cliente 00744,santa ana,SV,Hogar,2025-02-25
745,Cliente 00745,Santa Ana,GT,,2025-08-23
746,Cliente 00746,santa ana,HN,Constructor,2025-05-02
747,Cliente 00747,,SV,Constructor,2025-07-15
748,Cliente 00748,San Miguel,SV,Mayorista,2025-02-03
749,Cliente 00749,San Miguel,NI,Hogar,2025-12-04
750,Cliente 00750,Cuscatlan,HN,Constructor,2025-05-12
751,Cliente 00751,Chalatenango,HN,Constructor,2025-11-03
752,Cliente 00752,La Union,GT,Hogar,2025-09-25
753,Cliente 00753,Sonsonate,ELS,Hogar,2025-10-18
754,Cliente 00754,La Libertad,NI,,2025-05-08
755,Cliente 00755,Usulutan,HN,Hogar,2025-11-04
756,Cliente 00756,,HN,Hogar,2025-08-01
757,Cliente 00757,SAN SALVADOR,ELS,Mayorista,2025-09-09
758,Cliente 00758,santa ana,SV,Constructor,2025-01-25
759,Cliente 00759,Usulutan,NI,,2025-02-17
760,Cliente 00760,San Salvador,ELS,PyME,2025-06-24
761,Cliente 00761,san salvador,SV,,2025-02-27
762,Cliente 00762,Cuscatlan,ELS,PyME,2025-01-02
763,Cliente 00763,La Libertad,NI,Constructor,2025-07-17
764,Cliente 00764,Ahuachapan,sv,Hogar,2025-04-10
765,Cliente 00765,,SV,Mayorista,2025-07-10
766,Cliente 00766,Santa Ana,ELS,PyME,2025-05-19
767,Cliente 00767,La Paz,GT,Hogar,2025-06-08
768,Cliente 00768,La Libertad,GT,Constructor,2025-07-05
769,Cliente 00769,san salvador,SV,Hogar,2025-02-01
770,Cliente 00770,San Vicente,ELS,PyME,2025-01-16
771,Cliente 00771,San Salvador,NI,Hogar,2025-12-21
772,Cliente 00772,Santa Ana,ELS,PyME,2025-08-20
773,Cliente 00773,Santa Ana,SV,Hogar,2025-08-05
774,Cliente 00774,,GT,Hogar,2025-08-06
775,Cliente 00775,santa ana,ELS,Constructor,2025-10-26
776,Cliente 00776,Usulutan,HN,Hogar,2025-05-12
777,Cliente 00777,santa ana,HN,PyME,2025-11-03
778,Cliente 00778,Sonsonate,SV,PyME,2025-10-01
C779,Cliente 00779,San Salvador,NI,PyME,2025-07-09
780,Cliente 00780,Ahuachapan,SV,,2025-02-17
781,Cliente 00781,Morazan,HN,Constructor,2025-11-07
782,Cliente 00782,Cuscatlan,SV,Mayorista,2025-07-25
783,Cliente 00783,,SV,PyME,2025-03-27
784,Cliente 00784,Ahuachapan,HN,Mayorista,2025-11-12
785,Cliente 00785,Morazan,NI,Mayorista,2025-10-19
786,Cliente 00786,Chalatenango,NI,Hogar,2025-08-19
787,Cliente 00787,Ahuachapan,GT,Constructor,2025-04-05
788,Cliente 00788,Santa Ana,NI,Hogar,2025-08-27
789,Cliente 00789,San Vicente,sv,Constructor,2025-08-11
790,Cliente 00790,Chalatenango,NI,Hogar,2025-10-02
791,Cliente 00791,san salvador,HN,PyME,ayer
792,Cliente 00792,,ELS,Constructor,2025-05-19
793,Cliente 00793,La Libertad,ELS,PyME,2025-10-15
794,Cliente 00794,La Union,SV,Mayorista,2025-08-15
795,Cliente 00795,Sonsonate,HN,Constructor,2025-05-26
796,Cliente 00796,San Salvador,ELS,Hogar,2025-05-24
797,Cliente 00797,Sonsonate,HN,Hogar,2025-06-19
798,,Cuscatlan,ELS,Hogar,2025-01-07
799,Cliente 00799,Ahuachapan,NI,Hogar,2025-08-11
800,Cliente 00800,Santa Ana,sv,PyME,2025-09-21
801,Cliente 00801,,SV,,2025-12-11
802,Cliente 00802,Morazan,NI,,2025-01-08
803,Cliente 00803,Cuscatlan,sv,Constructor,2025-06-10
804,Cliente 00804,Morazan,sv,Mayorista,2025-09-11
805,Cliente 00805,San Vicente,sv,Hogar,2025-04-02
806,Cliente 00806,Chalatenango,SV,Mayorista,2025-11-25
807,Cliente 00807,Santa Ana,GT,Mayorista,2025-07-27
808,Cliente 00808,La Union,SV,Constructor,2025-12-05
809,Cliente 00809,Morazan,ELS,Hogar,2025-12-15
810,Cliente 00810,,SV,PyME,2025-04-21
811,Cliente 00811,Morazan,HN,,2025-11-13
812,Cliente 00812,Chalatenango,sv,,2025-07-10
813,Cliente 00813,santa ana,sv,Mayorista,2025-07-17
814,Cliente 00814,La Union,HN,PyME,2025-05-28
815,Cliente 00815,santa ana,GT,Constructor,2025-06-13
816,Cliente 00816,san salvador,NI,PyME,2025-05-19
817,Cliente 00817,Morazan,NI,Hogar,2025-03-07
818,Cliente 00818,La Paz,sv,,2025-07-28
819,Cliente 00819,,NI,Hogar,2025-04-04
C820,Cliente 00820,La Paz,HN,Constructor,2025-11-16
821,Cliente 00821,SAN SALVADOR,SV,Constructor,2025-03-09
822,Cliente 00822,Santa Ana,HN,,2025-05-16
823,Cliente 00823,Chalatenango,ELS,PyME,2025-12-22
824,Cliente 00824,santa ana,HN,Constructor,2025-04-20
825,Cliente 00825,La Union,HN,,2025-10-07
826,Cliente 00826,San Miguel,sv,Mayorista,2025-10-25
827,Cliente 00827,Sonsonate,SV,Hogar,2025-10-11
828,Cliente 00828,,SV,Hogar,2025-08-19
829,Cliente 00829,San Salvador,NI,PyME,2025-08-16
830,Cliente 00830,Chalatenango,sv,Hogar,2025-07-06
831,Cliente 00831,SAN SALVADOR,ELS,Constructor,2025-12-14
832,Cliente 00832,Santa Ana,sv,Constructor,2025-04-23
833,Cliente 00833,La Union,NI,,2025-07-11
834,Cliente 00834,Ahuachapan,NI,Mayorista,2025-03-02
835,Cliente 00835,Chalatenango,ELS,Constructor,2025-09-19
836,Cliente 00836,La Union,HN,Mayorista,2025-05-21
837,Cliente 00837,,sv,PyME,2025-04-21
838,Cliente 00838,Cuscatlan,SV,Mayorista,2025-11-26
839,Cliente 00839,San Miguel,ELS,,2025-10-13
840,Cliente 00840,Cuscatlan,ELS,,2025-12-11
841,Cliente 00841,San Salvador,GT,Hogar,2025-04-12
842,Cliente 00842,La Libertad,NI,Constructor,2025-10-26
843,Cliente 00843,La Libertad,GT,,2025-07-08
844,Cliente 00844,Cuscatlan,NI,Mayorista,2025-12-18
845,Cliente 00845,san salvador,SV,Mayorista,2025-05-04
846,Cliente 00846,,GT,PyME,2025-11-12
847,Cliente 00847,Morazan,ELS,,2025-06-05
848,Cliente 00848,Cuscatlan,NI,,2025-02-22
849,Cliente 00849,SAN SALVADOR,sv,Hogar,2025-07-22
850,Cliente 00850,Ahuachapan,SV,,2025-08-03
851,Cliente 00851,Santa Ana,SV,Hogar,2025-06-23
852,Cliente 00852,santa ana,ELS,,2025-01-02
853,Cliente 00853,San Vicente,ELS,Hogar,2025-05-24
854,Cliente 00854,santa ana,HN,PyME,2025-01-21
855,,,HN,PyME,2025-05-03
856,Cliente 00856,San Salvador,HN,Hogar,2025-05-02
857,Cliente 00857,La Union,GT,Constructor,2025-05-10
858,Cliente 00858,Cuscatlan,SV,Mayorista,2025-02-19
859,Cliente 00859,Cuscatlan,ELS,Mayorista,2025-08-27
860,Cliente 00860,La Libertad,SV,,2025-05-12
C861,Cliente 00861,La Libertad,NI,Hogar,2025-05-11
862,Cliente 00862,La Libertad,SV,PyME,2025-06-10
863,Cliente 00863,Usulutan,SV,PyME,2025-02-26
864,Cliente 00864,,SV,Mayorista,2025-11-25
865,Cliente 00865,Usulutan,SV,Constructor,2025-06-09
866,Cliente 00866,La Union,HN,,2025-03-26
867,Cliente 00867,San Salvador,ELS,PyME,2025-11-02
868,Cliente 00868,Ahuachapan,GT,,2025-08-20
869,Cliente 00869,San Salvador,SV,Hogar,2025-03-11
870,Cliente 00870,Santa Ana,NI,Constructor,2025-08-28
871,Cliente 00871,San Vicente,NI,,2025-11-09
872,Cliente 00872,Cuscatlan,ELS,Hogar,2025-03-26
873,Cliente 00873,,GT,Mayorista,2025-02-18
874,Cliente 00874,Morazan,HN,Constructor,2025-02-21
875,Cliente 00875,Morazan,HN,Constructor,2025-10-14
876,Cliente 00876,San Salvador,sv,Hogar,2025-08-09
877,Cliente 00877,SAN SALVADOR,HN,Mayorista,2025-10-11
878,Cliente 00878,SAN SALVADOR,SV,Hogar,2025-12-12
879,Cliente 00879,Ahuachapan,GT,Constructor,2025-10-18
880,Cliente 00880,Cuscatlan,ELS,,2025-05-22
881,Cliente 00881,Cuscatlan,SV,,2025-06-16
882,Cliente 00882,,sv,Constructor,2025-09-04
883,Cliente 00883,Sonsonate,sv,Mayorista,2025-09-11
884,Cliente 00884,Sonsonate,HN,Hogar,2025-03-20
885,Cliente 00885,Cuscatlan,sv,Constructor,2025-08-13
886,Cliente 00886,Cuscatlan,SV,Constructor,2025-01-23
887,Cliente 00887,Santa Ana,ELS,,2025-07-24
888,Cliente 00888,SAN SALVADOR,NI,PyME,2025-05-25
889,Cliente 00889,SAN SALVADOR,ELS,Mayorista,2025-05-08
890,Cliente 00890,san salvador,sv,PyME,2025-08-02
891,Cliente 00891,,GT,,2025-09-08
892,Cliente 00892,Ahuachapan,SV,,2025-01-08
893,Cliente 00893,San Miguel,GT,Hogar,2025-10-05
894,Cliente 00894,La Paz,sv,Constructor,2025-04-28
895,Cliente 00895,San Miguel,HN,,2025-12-20
896,Cliente 00896,Cuscatlan,NI,,2025-07-16
897,Cliente 00897,san salvador,sv,Mayorista,2025-05-05
898,Cliente 00898,La Paz,SV,Constructor,2025-08-28
899,Cliente 00899,La Union,ELS,Constructor,2025-01-18
900,Cliente 00900,,SV,,2025-12-11
900,Cliente 00900,,SV,,2025-12-11
901,Cliente 00901,San Salvador,GT,PyME,2025-10-25
C902,Cliente 00902,San Miguel,HN,PyME,2025-04-19
903,Cliente 00903,Santa Ana,SV,PyME,2025-02-16
904,Cliente 00904,san salvador,HN,Hogar,ayer
905,Cliente 00905,La Paz,ELS,Mayorista,2025-02-19
906,Cliente 00906,Morazan,NI,Mayorista,2025-09-07
907,Cliente 00907,Santa Ana,ELS,,2025-11-23
908,Cliente 00908,Chalatenango,SV,,2025-04-09
909,Cliente 00909,,NI,PyME,2025-04-01
910,Cliente 00910,Usulutan,SV,Constructor,2025-05-03
911,Cliente 00911,San Vicente,NI,PyME,2025-06-20
912,,San Miguel,HN,Constructor,2025-07-07
