id_producto,nombre,id_categoria,marca,activo
P693,,2200,Total,TRUE
694,Reflector 00694,10660,EPAHome,TRUE
695,Pulidora 00695,2616,Pretul,FALSE
696,Tornillo 00696,10454,Pretul,1
697,Clavos 00697,4718,Stanley,1
698,Reflector 00698,7479,Pretul,NO
699,Brocha 00699,10369,Bosch,NO
700,Martillo 00700,10092,Pretul,SI
701,Pintura 00701,7453,Stanley,NO
702,Clavos 00702,7028,Bosch,1
703,Sierra 00703,8113,Truper,1
704,Reflector 00704,2983,,TRUE
705,Cerradura 00705,2184,Pretul,1
706,Martillo 00706,2868,Total,0
707,Martillo 00707,8215,Makita,FALSE
708,Sierra 00708,10815,Total,TRUE
709,Clavos 00709,10227,Stanley,TRUE
710,Clavos 00710,5387,Truper,0
711,Pintura 00711,9594,,NO
712,Pulidora 00712,7967,,
713,Cerradura 00713,10146,EPAHome,SI
714,Cerradura 00714,5873,,
715,Taladro 00715,716,Total,SI
716,Tornillo 00716,8473,Stanley,
717,Sierra 00717,8438,Pretul,1
718,Tornillo 00718,795,EPAHome,NO
719,Martillo 00719,5791,Bosch,SI
720,Pulidora 00720,8118,Bosch,TRUE
721,Taladro 00721,1444,Makita,0
722,Pintura 00722,1498,,0
723,Taladro 00723,1012,Pretul,FALSE
724,Tornillo 00724,10211,Total,1
725,Taladro 00725,6991,Truper,0
726,,667,,TRUE
727,Pintura 00727,9979,Stanley,0
728,Martillo 00728,8508,EPAHome,
729,Cerradura 00729,2696,Total,FALSE
730,Tornillo 00730,2896,Pretul,
731,Taladro 00731,7116,,0
732,Pulidora 00732,8435,Total,NO
733,Tornillo 00733,5560,Truper,SI
734,Tornillo 00734,1693,,0
735,Brocha 00735,10076,Pretul,NO
736,Pintura 00736,3276,Bosch,NO
737,Brocha 00737,2500,Stanley,
738,Brocha 00738,7583,Bosch,FALSE
739,Tornillo 00739,1966,Truper,NO
740,Brocha 00740,10497,,0
741,Pulidora 00741,2143,,NO
742,Pintura 00742,5788,Bosch,NO
743,Cerradura 00743,6837,Pretul,0
744,Tornillo 00744,7732,Pretul,0
745,Clavos 00745,413,EPAHome,SI
746,Tornillo 00746,8722,Total,SI
747,Pintura 00747,9733,Pretul,
748,Pintura 00748,10435,,SI
749,Brocha 00749,885,Pretul,FALSE
750,Cerradura 00750,9795,,TRUE
751,Taladro 00751,8005,Makita,
752,Pulidora 00752,6336,Pretul,0
753,Pulidora 00753,2716,Total,SI
754,Clavos 00754,1871,Stanley,1
755,Cerradura 00755,5755,Stanley,0
756,Clavos 00756,528,,
757,Martillo 00757,6099,Total,NO
758,Tornillo 00758,38,Bosch,TRUE
759,,8423,Truper,TRUE
760,Pulidora 00760,1171,Bosch,SI
761,Pulidora 00761,9509,EPAHome,0
762,Pintura 00762,8056,Truper,1
763,Brocha 00763,4596,Stanley,NO
764,Tornillo 00764,9492,,FALSE
765,Pintura 00765,4702,Stanley,1
766,Taladro 00766,9763,EPAHome,NO
767,Clavos 00767,6508,EPAHome,
768,Clavos 00768,3347,,NO
769,Pintura 00769,3022,Bosch,NO
P770,Brocha 00770,6271,Pretul,1
771,Pulidora 00771,8414,,SI
772,Martillo 00772,2829,Stanley,TRUE
773,Pintura 00773,9353,Pretul,
774,Pintura 00774,4847,EPAHome,SI
775,Brocha 00775,9897,,0
776,Reflector 00776,6752,Bosch,TRUE
777,Martillo 00777,248,Pretul,1
778,Martillo 00778,2274,Bosch,SI
779,Pintura 00779,5250,Makita,
780,Cerradura 00780,9799,Total,FALSE
781,Clavos 00781,2440,Truper,SI
782,Martillo 00782,329,Truper,FALSE
783,Cerradura 00783,4832,Stanley,
784,Reflector 00784,10600,Bosch,1
785,Taladro 00785,8854,Pretul,NO
786,Sierra 00786,702,,
787,Pulidora 00787,1170,Truper,1
788,Reflector 00788,3551,Pretul,FALSE
789,Sierra 00789,9957,Pretul,SI
790,Sierra 00790,5193,Makita,
791,Clavos 00791,2270,Makita,
792,,3915,Makita,SI
793,Cerradura 00793,5085,Bosch,NO
794,Sierra 00794,7143,Stanley,1
795,Tornillo 00795,5260,Truper,TRUE
796,Cerradura 00796,9162,Total,1
797,Pintura 00797,835,Pretul,1
798,Clavos 00798,386,Total,1
799,Martillo 00799,4961,Truper,TRUE
800,Pintura 00800,8645,Total,0
801,Reflector 00801,666,Total,NO
802,Clavos 00802,7189,EPAHome,
803,Tornillo 00803,4267,,TRUE
804,Taladro 00804,2094,,TRUE
805,Martillo 00805,9193,Bosch,0
806,Cerradura 00806,4019,Stanley,1
807,Cerradura 00807,42,Makita,NO
808,Taladro 00808,8944,Stanley,
809,Martillo 00809,6120,Stanley,NO
810,Pintura 00810,5946,Makita,SI
811,Sierra 00811,4774,Truper,FALSE
812,Pulidora 00812,1220,EPAHome,0
813,Sierra 00813,2179,Bosch,1
814,Sierra 00814,1225,Stanley,FALSE
815,Tornillo 00815,3238,Pretul,SI
816,Reflector 00816,9898,Bosch,TRUE
817,Taladro 00817,10678,EPAHome,SI
818,Sierra 00818,8135,Pretul,SI
819,Taladro 00819,5826,,NO
820,Pulidora 00820,ABC,Total,SI
821,Tornillo 00821,1097,EPAHome,0
822,Clavos 00822,10043,Bosch,0
823,Sierra 00823,1393,Makita,TRUE
824,Reflector 00824,1829,Pretul,1
825,,7499,Bosch,NO
826,Taladro 00826,6169,Stanley,SI
827,Cerradura 00827,650,Stanley,0
828,Brocha 00828,253,Makita,FALSE
829,Pintura 00829,8743,Pretul,FALSE
830,Reflector 00830,4036,Bosch,SI
831,Pintura 00831,7733,Stanley,0
832,Cerradura 00832,5147,,SI
833,Reflector 00833,9535,Truper,NO
834,Pintura 00834,2413,Pretul,1
835,Pintura 00835,5756,Stanley,
836,Tornillo 00836,9773,Makita,0
837,Clavos 00837,8663,,0
838,Sierra 00838,4509,Stanley,0
839,Pintura 00839,8163,Bosch,TRUE
840,Pintura 00840,7219,Stanley,0
841,Martillo 00841,10507,,FALSE
842,Martillo 00842,1866,EPAHome,0
843,Clavos 00843,5985,Truper,1
844,Pintura 00844,6752,Bosch,1
845,Cerradura 00845,139,EPAHome,TRUE
846,Tornillo 00846,1306,Pretul,FALSE
P847,Reflector 00847,3473,Truper,0
848,Tornillo 00848,3009,EPAHome,0
849,Reflector 00849,8831,EPAHome,1
850,Tornillo 00850,2299,,1
851,Pulidora 00851,4120,Truper,0
852,Sierra 00852,1077,Makita,NO
853,Reflector 00853,8043,Stanley,SI
854,Brocha 00854,10049,Stanley,0
855,Brocha 00855,4858,Total,NO
856,Sierra 00856,6602,Truper,1
857,Cerradura 00857,4485,Bosch,
858,,4547,,NO
859,Pulidora 00859,7187,Truper,FALSE
860,Pulidora 00860,2554,Truper,FALSE
861,Clavos 00861,40,Bosch,0
862,Brocha 00862,9643,Bosch,1
863,Reflector 00863,8083,EPAHome,SI
864,Sierra 00864,2813,Bosch,1
865,Taladro 00865,8283,Truper,SI
866,Pulidora 00866,1253,Makita,NO
867,Brocha 00867,5825,Stanley,1
868,Tornillo 00868,10006,EPAHome,TRUE
869,Clavos 00869,8258,Stanley,NO
870,Taladro 00870,4041,Pretul,0
871,Tornillo 00871,5761,Total,0
872,Sierra 00872,7628,Stanley,1
873,Martillo 00873,1012,Stanley,SI
874,Cerradura 00874,8975,Makita,0
875,Clavos 00875,5046,EPAHome,FALSE
876,Tornillo 00876,7677,,
877,Reflector 00877,4832,Makita,FALSE
878,Clavos 00878,9511,,TRUE
879,Reflector 00879,3436,Bosch,TRUE
880,Martillo 00880,6959,Truper,TRUE
881,Clavos 00881,5592,Pretul,SI
882,Martillo 00882,9559,Bosch,FALSE
883,Clavos 00883,10717,Total,1
884,Cerradura 00884,10439,EPAHome,
885,Clavos 00885,3922,Total,0
886,Brocha 00886,636,,NO
887,Taladro 00887,7475,Pretul,
888,Cerradura 00888,40,,FALSE
889,Reflector 00889,2409,Bosch,TRUE
890,Brocha 00890,8980,Makita,0
891,,9144,Makita,
892,Taladro 00892,4099,EPAHome,0
893,Clavos 00893,3825,,0
894,Brocha 00894,513,Total,
895,Reflector 00895,1267,EPAHome,0
896,Pintura 00896,8472,Bosch,1
897,Reflector 00897,3412,Truper,1
898,Tornillo 00898,373,Pretul,1
899,Cerradura 00899,8586,,1
900,Brocha 00900,10331,EPAHome,FALSE
901,Clavos 00901,8011,Bosch,NO
902,Martillo 00902,7800,Pretul,SI
903,Clavos 00903,10692,,NO
904,Reflector 00904,6816,Makita,SI
905,Taladro 00905,9283,Makita,0
906,Reflector 00906,2646,Bosch,NO
907,Reflector 00907,3883,Makita,SI
908,Tornillo 00908,9596,Bosch,0
909,Taladro 00909,5588,Truper,
910,Brocha 00910,5301,Makita,FALSE
911,Pulidora 00911,9916,Bosch,
912,Cerradura 00912,7197,,
913,Martillo 00913,9927,Truper,NO
914,Sierra 00914,4570,Total,1
915,Taladro 00915,5548,Stanley,0
916,Pulidora 00916,5365,,TRUE
917,Taladro 00917,8272,Stanley,
918,Reflector 00918,8984,Makita,TRUE
919,Reflector 00919,10360,EPAHome,FALSE
920,Cerradura 00920,9837,EPAHome,SI
921,Cerradura 00921,4811,Stanley,1
922,Sierra 00922,1162,Total,0
923,Brocha 00923,10554,Bosch,0
P924,,4730,,TRUE
925,Martillo 00925,8055,Bosch,1
926,Sierra 00926,9267,Makita,SI
927,Clavos 00927,1242,EPAHome,SI
928,Pintura 00928,10307,Pretul,
929,Brocha 00929,10793,Total,TRUE
930,Cerradura 00930,6450,EPAHome,0
931,Clavos 00931,842,Bosch,NO
932,Reflector 00932,9341,Total,0
933,Pulidora 00933,953,Makita,TRUE
934,Martillo 00934,6382,Makita,SI
935,Pulidora 00935,9553,Total,
936,Brocha 00936,7284,Truper,SI
937,Reflector 00937,1788,EPAHome,SI
938,Tornillo 00938,8402,Bosch,0
939,Sierra 00939,9263,Makita,NO
940,Brocha 00940,793,EPAHome,1
941,Pintura 00941,7703,,SI
942,Sierra 00942,1016,,
943,Clavos 00943,4855,Truper,1
944,Pulidora 00944,9574,Total,
945,Sierra 00945,8387,Makita,TRUE
946,Pintura 00946,6822,Truper,1
947,Reflector 00947,9354,Total,NO
948,Pulidora 00948,5507,Makita,0
949,Clavos 00949,8789,Stanley,NO
950,Pintura 00950,2427,Truper,1
951,Martillo 00951,3506,Bosch,FALSE
952,Cerradura 00952,387,Pretul,NO
953,Reflector 00953,768,Pretul,TRUE
954,Martillo 00954,1003,EPAHome,1
955,Tornillo 00955,3336,,0
956,Cerradura 00956,2197,,0
957,,1553,Bosch,SI
958,Reflector 00958,10786,Bosch,FALSE
959,Pintura 00959,10456,Pretul,TRUE
960,Clavos 00960,6344,Truper,NO
961,Sierra 00961,4937,,NO
962,Brocha 00962,6608,Bosch,FALSE
963,Tornillo 00963,9635,Makita,
964,Pintura 00964,731,EPAHome,NO
965,Taladro 00965,3640,Stanley,0
966,Brocha 00966,932,Makita,NO
967,Pintura 00967,7362,EPAHome,1
968,Martillo 00968,9480,,0
969,Sierra 00969,2649,Stanley,1
970,Martillo 00970,10114,Total,TRUE
971,Pintura 00971,4902,Truper,1
972,Reflector 00972,5678,,TRUE
973,Sierra 00973,9917,Truper,0
974,Taladro 00974,208,Makita,NO
975,Tornillo 00975,5337,,
976,Pulidora 00976,3624,Makita,SI
977,Brocha 00977,7484,EPAHome,FALSE
978,Reflector 00978,9139,,0
979,Reflector 00979,3968,Makita,SI
980,Pulidora 00980,5729,Truper,FALSE
981,Martillo 00981,6559,,SI
982,Sierra 00982,2690,Total,1
983,Brocha 00983,6611,Makita,
984,Pintura 00984,7734,Pretul,SI
985,Clavos 00985,2492,,FALSE
986,Tornillo 00986,9804,Stanley,TRUE
987,Cerradura 00987,6699,EPAHome,1
988,Pintura 00988,4458,Total,TRUE
989,Taladro 00989,2659,EPAHome,
990,,4349,Stanley,1
991,Taladro 00991,5296,Bosch,1
992,Pulidora 00992,3871,EPAHome,
993,Pintura 00993,615,Stanley,1
994,Clavos 00994,9548,Truper,SI
995,Clavos 00995,6629,Total,TRUE
996,Tornillo 00996,10273,EPAHome,1
997,Brocha 00997,6623,Total,SI
998,Brocha 00998,4581,,FALSE
999,Clavos 00999,3904,Total,1
1000,Martillo 01000,1249,Pretul,NO
1000,Martillo 01000,1249,Pretul,NO
P1001,Sierra 01001,349,,SI
1002,Taladro 01002,4976,Stanley,1
1003,Clavos 01003,5115,Bosch,
1004,Martillo 01004,3547,Stanley,0
1005,Clavos 01005,2530,Total,TRUE
1006,Tornillo 01006,7424,Truper,0
1007,Clavos 01007,922,Truper,SI
1008,Brocha 01008,9580,Truper,0
1009,Taladro 01009,3409,EPAHome,
1010,Taladro 01010,1709,Makita,
1011,Taladro 01011,7785,Truper,1
1012,Martillo 01012,4286,Truper,TRUE
1013,Tornillo 01013,4508,Stanley,NO
1014,Pintura 01014,9899,Pretul,SI
1015,Brocha 01015,5055,EPAHome,1
1016,Pulidora 01016,3860,Makita,TRUE
1017,Pulidora 01017,7692,Bosch,SI
1018,Pulidora 01018,4638,Stanley,TRUE
1019,Brocha 01019,8144,Bosch,
1020,Brocha 01020,3489,Makita,NO
1021,Brocha 01021,3184,EPAHome,
1022,Pulidora 01022,8066,EPAHome,0
1023,,9609,Truper,
1024,Clavos 01024,9574,EPAHome,0
1025,Martillo 01025,ABC,Total,1
1026,Pintura 01026,5677,,NO
1027,Martillo 01027,6024,EPAHome,
1028,Pintura 01028,3320,Pretul,SI
1029,Tornillo 01029,2451,Total,SI
1030,Brocha 01030,5815,,TRUE
1031,Tornillo 01031,10445,,
1032,Pulidora 01032,6049,Truper,NO
1033,Brocha 01033,2595,,
1034,Martillo 01034,8735,Truper,FALSE
1035,Reflector 01035,9737,Truper,FALSE
1036,Martillo 01036,6341,,
1037,Reflector 01037,6261,Stanley,FALSE
1038,Sierra 01038,6636,Total,SI
1039,Clavos 01039,8473,Truper,0
1040,Pintura 01040,9504,Total,FALSE
1041,Taladro 01041,1102,Makita,FALSE
1042,Taladro 01042,7130,,0
1043,Taladro 01043,7293,Bosch,0
1044,Cerradura 01044,3772,Makita,SI
1045,Tornillo 01045,8733,Stanley,SI
1046,Taladro 01046,7700,Pretul,TRUE
1047,Cerradura 01047,4106,Bosch,
1048,Brocha 01048,10738,,SI
1049,Reflector 01049,7382,Truper,
1050,Clavos 01050,6005,Stanley,NO
1051,Martillo 01051,987,Makita,SI
1052,Pulidora 01052,9049,Stanley,1
1053,Tornillo 01053,1207,EPAHome,FALSE
1054,Cerradura 01054,8648,EPAHome,TRUE
1055,Reflector 01055,542,EPAHome,1
1056,,6498,Pretul,FALSE
1057,Martillo 01057,7115,,TRUE
1058,Pintura 01058,2659,Stanley,FALSE
1059,Martillo 01059,4517,Pretul,0
1060,Tornillo 01060,3367,,FALSE
1061,Sierra 01061,3131,Makita,FALSE
1062,Reflector 01062,843,Makita,1
1063,Taladro 01063,5105,,NO
1064,Taladro 01064,1490,EPAHome,0
1065,Pintura 01065,2660,Truper,NO
1066,Tornillo 01066,2851,,0
1067,Martillo 01067,5048,Truper,NO
1068,Pintura 01068,9985,Makita,0
1069,Tornillo 01069,5869,Makita,TRUE
1070,Clavos 01070,4120,Makita,TRUE
1071,Tornillo 01071,6039,Pretul,1
1072,Pulidora 01072,7107,Stanley,1
1073,Sierra 01073,10023,Makita,0
1074,Tornillo 01074,5875,Stanley,TRUE
1075,Brocha 01075,3255,Makita,
1076,Pulidora 01076,5987,EPAHome,1
1077,Pintura 01077,7835,EPAHome,TRUE
P1078,Pulidora 01078,2092,Stanley,FALSE
1079,Pulidora 01079,3944,Makita,1
1080,Brocha 01080,3583,Makita,0
1081,Clavos 01081,6786,EPAHome,FALSE
1082,Taladro 01082,1537,EPAHome,FALSE
1083,Clavos 01083,176,Makita,1
1084,Pintura 01084,4024,,FALSE
1085,Clavos 01085,2497,Pretul,
1086,Cerradura 01086,73,Stanley,SI
1087,Taladro 01087,5945,Truper,0
1088,Reflector 01088,10567,Stanley,0
1089,,4090,Truper,FALSE
1090,Pintura 01090,2078,Bosch,NO
1091,Sierra 01091,7185,EPAHome,TRUE
1092,Reflector 01092,2917,,0
1093,Pulidora 01093,10232,Stanley,SI
1094,Pintura 01094,6397,Bosch,FALSE
1095,Taladro 01095,6416,Stanley,NO
1096,Pintura 01096,8227,,FALSE
1097,Tornillo 01097,2039,Stanley,SI
1098,Pintura 01098,9690,Bosch,1
1099,Taladro 01099,2501,EPAHome,
1100,Pintura 01100,7721,Total,0
1101,Clavos 01101,7543,Makita,FALSE
1102,Taladro 01102,331,Stanley,1
1103,Taladro 01103,6487,Bosch,0
1104,Cerradura 01104,7669,Total,
1105,Brocha 01105,4564,Total,SI
1106,Cerradura 01106,5450,EPAHome,1
1107,Taladro 01107,5528,Makita,FALSE
1108,Tornillo 01108,10776,Pretul,
1109,Reflector 01109,5563,Bosch,
1110,Clavos 01110,68,Total,FALSE
1111,Cerradura 01111,8218,,0
1112,Pintura 01112,2279,Makita,FALSE
1113,Cerradura 01113,1721,EPAHome,FALSE
1114,Cerradura 01114,1164,Total,SI
1115,Pulidora 01115,4275,EPAHome,FALSE
1116,Pulidora 01116,3915,Stanley,
1117,Tornillo 01117,10847,Truper,0
1118,Clavos 01118,4180,Bosch,FALSE
1119,Clavos 01119,1592,Total,SI
1120,Cerradura 01120,8310,,NO
1121,Brocha 01121,3030,Total,0
1122,,4858,Bosch,0
1123,Clavos 01123,8500,EPAHome,SI
1124,Pulidora 01124,4338,EPAHome,TRUE
1125,Sierra 01125,3044,Makita,TRUE
1126,Tornillo 01126,7431,,1
1127,Tornillo 01127,1599,Pretul,FALSE
1128,Reflector 01128,2748,Stanley,TRUE
1129,Cerradura 01129,5575,EPAHome,FALSE
1130,Taladro 01130,4370,Bosch,NO
1131,Clavos 01131,220,Makita,0
1132,Clavos 01132,8544,Truper,1
1133,Brocha 01133,8046,Bosch,FALSE
1134,Pintura 01134,4566,Truper,1
1135,Brocha 01135,9751,Stanley,0
1136,Pintura 01136,4079,EPAHome,TRUE
1137,Sierra 01137,4774,Pretul,
1138,Taladro 01138,6525,Pretul,0
1139,Sierra 01139,6164,Total,NO
1140,Sierra 01140,3771,EPAHome,NO
1141,Brocha 01141,834,EPAHome,NO
1142,Reflector 01142,7508,EPAHome,
1143,Reflector 01143,1754,,NO
1144,Tornillo 01144,8810,Total,SI
1145,Sierra 01145,6022,Stanley,1
1146,Pintura 01146,1135,Truper,SI
1147,Clavos 01147,4851,,
1148,Pintura 01148,10514,EPAHome,1
1149,Pulidora 01149,1626,Total,0
1150,Reflector 01150,2361,EPAHome,SI
1151,Taladro 01151,3109,Makita,FALSE
1152,Pintura 01152,3631,Pretul,0
1153,Clavos 01153,10778,Stanley,
1154,Brocha 01154,9467,EPAHome,SI
P1155,,95,Truper,NO
1156,Clavos 01156,10791,Bosch,0
1157,Pintura 01157,9792,Truper,1
1158,Tornillo 01158,8596,Bosch,0
1159,Reflector 01159,136,Stanley,1
1160,Cerradura 01160,6990,,SI
1161,Cerradura 01161,3034,EPAHome,FALSE
1162,Brocha 01162,5505,,1
1163,Pintura 01163,4625,Makita,SI
1164,Cerradura 01164,3459,EPAHome,
1165,Pintura 01165,7622,,SI
1166,Tornillo 01166,6436,Total,FALSE
1167,Taladro 01167,10432,Truper,
1168,Sierra 01168,5384,Pretul,
1169,Reflector 01169,4922,Stanley,0
1170,Pulidora 01170,89,Bosch,FALSE
1171,Reflector 01171,5784,Total,0
1172,Sierra 01172,8741,Pretul,TRUE
1173,Reflector 01173,3129,Bosch,
1174,Cerradura 01174,8512,Truper,FALSE
1175,Reflector 01175,5308,Truper,1
1176,Martillo 01176,2438,Pretul,
1177,Tornillo 01177,10337,Bosch,1
1178,Martillo 01178,246,Truper,1
1179,Cerradura 01179,3612,EPAHome,0
1180,Reflector 01180,508,EPAHome,TRUE
1181,Clavos 01181,7255,Makita,1
1182,Brocha 01182,257,Truper,FALSE
1183,Sierra 01183,134,Truper,SI
1184,Tornillo 01184,8140,Makita,0
1185,Pulidora 01185,6685,,0
1186,Martillo 01186,10765,Truper,SI
1187,Sierra 01187,9331,Makita,
1188,,789,Total,
1189,Tornillo 01189,9102,EPAHome,
1190,Brocha 01190,970,Bosch,FALSE
1191,Reflector 01191,934,Stanley,FALSE
1192,Martillo 01192,6247,Total,SI
1193,Taladro 01193,10176,Stanley,1
1194,Reflector 01194,5471,Stanley,TRUE
1195,Brocha 01195,1917,EPAHome,TRUE
1196,Clavos 01196,7456,Pretul,SI
1197,Reflector 01197,1315,Stanley,NO
1198,Tornillo 01198,10070,Stanley,TRUE
1199,Cerradura 01199,4053,EPAHome,0
1200,Pulidora 01200,3658,Truper,
1201,Pulidora 01201,3953,Stanley,NO
1202,Taladro 01202,4847,EPAHome,1
1203,Taladro 01203,5655,Total,0
1204,Reflector 01204,9176,EPAHome,1
1205,Martillo 01205,6101,,
1206,Sierra 01206,8791,Stanley,FALSE
1207,Clavos 01207,9331,,NO
1208,Brocha 01208,1247,Truper,FALSE
1209,Tornillo 01209,1858,Total,
1210,Sierra 01210,5224,,SI
1211,Reflector 01211,9270,EPAHome,NO
1212,Reflector 01212,88,Truper,FALSE
1213,Pulidora 01213,8804,EPAHome,
1214,Clavos 01214,3171,Total,1
1215,Taladro 01215,4741,Pretul,FALSE
1216,Pintura 01216,2863,EPAHome,NO
1217,Reflector 01217,359,Total,1
1218,Sierra 01218,1226,,NO
1219,Pulidora 01219,6403,Total,1
1220,Tornillo 01220,8328,Total,TRUE
1221,,10298,,
1222,Taladro 01222,7524,Truper,
1223,Taladro 01223,6231,Truper,FALSE
1224,Reflector 01224,1151,Total,SI
1225,Tornillo 01225,1698,Bosch,SI
1226,Clavos 01226,4813,Bosch,0
1227,Taladro 01227,1111,,FALSE
1228,Taladro 01228,2531,Bosch,TRUE
1229,Reflector 01229,6541,Pretul,NO
1230,Reflector 01230,ABC,Pretul,TRUE
1231,Tornillo 01231,7891,Stanley,TRUE
P1232,Reflector 01232,10332,,1
1233,Pintura 01233,6353,Bosch,
1234,Tornillo 01234,4127,Makita,TRUE
1235,Brocha 01235,8670,,0
1236,Pintura 01236,8522,EPAHome,0
1237,Clavos 01237,4622,EPAHome,0
1238,Clavos 01238,5046,Pretul,0
1239,Reflector 01239,5858,Stanley,
1240,Martillo 01240,7800,Total,1
1241,Pintura 01241,7496,Total,
1242,Sierra 01242,9993,Stanley,
1243,Taladro 01243,7913,EPAHome,1
1244,Tornillo 01244,5672,Stanley,
1245,Pintura 01245,6297,EPAHome,
1246,Martillo 01246,4151,EPAHome,SI
1247,Clavos 01247,2805,Pretul,TRUE
1248,Pulidora 01248,1697,Bosch,SI
1249,Pintura 01249,5067,Makita,TRUE
1250,Sierra 01250,2580,Makita,0
1251,Taladro 01251,8745,Bosch,
1252,Martillo 01252,8253,EPAHome,TRUE
1253,Pulidora 01253,4598,EPAHome,
1254,,760,Bosch,TRUE
1255,Brocha 01255,429,Pretul,TRUE
1256,Clavos 01256,1413,Bosch,TRUE
1257,Brocha 01257,4042,Stanley,
1258,Pulidora 01258,3049,Makita,1
1259,Clavos 01259,7839,,NO
1260,Brocha 01260,6104,EPAHome,1
1261,Taladro 01261,9803,Total,SI
1262,Clavos 01262,7416,EPAHome,SI
1263,Cerradura 01263,4571,Total,SI
1264,Taladro 01264,2551,Truper,
1265,Brocha 01265,4681,EPAHome,FALSE
1266,Tornillo 01266,3499,EPAHome,
1267,Martillo 01267,1441,,FALSE
1268,Pulidora 01268,113,EPAHome,NO
1269,Brocha 01269,5143,Makita,NO
1270,Tornillo 01270,8620,Total,1
1271,Pulidora 01271,6743,Pretul,
1272,Sierra 01272,1463,Stanley,SI
1273,Reflector 01273,2601,Bosch,
1274,Pulidora 01274,201,Total,1
1275,Reflector 01275,4180,Makita,NO
1276,Reflector 01276,9525,Truper,SI
1277,Pulidora 01277,602,Total,1
1278,Sierra 01278,2130,Pretul,FALSE
1279,Cerradura 01279,4376,Bosch,NO
1280,Tornillo 01280,4267,Pretul,TRUE
1281,Clavos 01281,9828,Total,
1282,Sierra 01282,7727,Pretul,TRUE
1283,Sierra 01283,3323,,SI
1284,Tornillo 01284,8985,Truper,FALSE
1285,Clavos 01285,8485,Makita,
1286,Pulidora 01286,110,Bosch,FALSE
1287,,1799,Truper,NO
1288,Clavos 01288,5475,Pretul,NO
1289,Brocha 01289,6930,Pretul,0
1290,Reflector 01290,9202,Pretul,NO
1291,Pulidora 01291,1226,Pretul,NO
1292,Pulidora 01292,9408,Pretul,FALSE
1293,Clavos 01293,8938,Pretul,FALSE
1294,Pulidora 01294,1197,Stanley,NO
1295,Pintura 01295,9953,Pretul,1
1296,Sierra 01296,1609,Total,NO
1297,Sierra 01297,7467,Stanley,1
1298,Tornillo 01298,8386,Stanley,
1299,Taladro 01299,5255,Truper,
1300,Taladro 01300,10637,,1
1301,Martillo 01301,2548,Pretul,0
1302,Sierra 01302,5493,Truper,TRUE
1303,Martillo 01303,6583,Makita,0
1304,Taladro 01304,7208,Pretul,0
1305,Pintura 01305,9270,Pretul,TRUE
1306,Clavos 01306,2651,Total,0
1307,Tornillo 01307,10465,Bosch,FALSE
1308,Martillo 01308,3083,Truper,
P1309,Taladro 01309,7043,Total,0
1310,Pintura 01310,8049,Bosch,TRUE
1311,Sierra 01311,7574,EPAHome,FALSE
1312,Pulidora 01312,2539,Bosch,0
1313,Reflector 01313,830,Total,
1314,Cerradura 01314,5261,EPAHome,0
1315,Taladro 01315,3747,Stanley,1
1316,Clavos 01316,1365,Total,1
1317,Taladro 01317,6902,,0
1318,Taladro 01318,4631,Bosch,0
1319,Brocha 01319,3413,Makita,1
1320,,4772,Bosch,1
1321,Pulidora 01321,73,Total,SI
1322,Martillo 01322,2943,Pretul,SI
1323,Tornillo 01323,6461,Total,NO
1324,Cerradura 01324,3806,Pretul,FALSE
1325,Taladro 01325,1155,Makita,NO
1326,Clavos 01326,8787,Bosch,1
1327,Brocha 01327,8981,Total,
1328,Brocha 01328,8409,Total,1
1329,Reflector 01329,293,Truper,0
1330,Martillo 01330,3336,,0
1331,Tornillo 01331,4660,Stanley,NO
1332,Clavos 01332,7004,Makita,0
1333,Pulidora 01333,2379,,
1334,Brocha 01334,6553,Truper,TRUE
1335,Tornillo 01335,8645,Pretul,SI
1336,Reflector 01336,10278,Pretul,
1337,Taladro 01337,7820,Total,NO
1338,Pintura 01338,6696,Stanley,SI
1339,Taladro 01339,4682,Truper,TRUE
1340,Sierra 01340,5452,Truper,TRUE
1341,Martillo 01341,667,Stanley,
1342,Pintura 01342,4021,Truper,TRUE
